timestamp,event_type_id,event_type_name,arb_count,daily_arb_count,weekly_arb_count,interval_seconds
2026-04-18T21:30:10.153656+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:30:10.558303+00:00,2,Tennis,0,724,724,10
2026-04-18T21:30:21.924828+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:30:22.322086+00:00,2,Tennis,0,724,724,10
2026-04-18T21:30:33.749523+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:30:34.130144+00:00,2,Tennis,0,724,724,10
2026-04-18T21:30:45.642766+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:30:46.036262+00:00,2,Tennis,0,724,724,10
2026-04-18T21:30:57.408956+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:30:57.832355+00:00,2,Tennis,0,724,724,10
2026-04-18T21:31:06.516992+00:00,1,Soccer,0,0,0,250
2026-04-18T21:31:06.588375+00:00,3,Cricket,0,0,0,250
2026-04-18T21:31:06.805338+00:00,5,Unknown,0,0,0,250
2026-04-18T21:31:06.880230+00:00,6,Unknown,0,0,0,250
2026-04-18T21:31:06.953620+00:00,7,Unknown,0,0,0,250
2026-04-18T21:31:07.025299+00:00,8,Unknown,0,0,0,250
2026-04-18T21:31:07.099143+00:00,10,Unknown,0,0,0,250
2026-04-18T21:31:07.190493+00:00,11,Unknown,0,0,0,250
2026-04-18T21:31:08.565896+00:00,2,Tennis,0,724,724,10
2026-04-18T21:31:10.349044+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:31:18.940834+00:00,2,Tennis,0,724,724,10
2026-04-18T21:31:22.177250+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:31:29.308072+00:00,2,Tennis,0,724,724,10
2026-04-18T21:31:34.148987+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:31:39.728758+00:00,2,Tennis,0,724,724,10
2026-04-18T21:31:45.949424+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:31:50.100593+00:00,2,Tennis,0,724,724,10
2026-04-18T21:31:57.734071+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:32:00.486758+00:00,2,Tennis,0,724,724,10
2026-04-18T21:32:09.733338+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:32:11.110215+00:00,2,Tennis,0,724,724,10
2026-04-18T21:32:21.638239+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:32:22.005655+00:00,2,Tennis,0,724,724,10
2026-04-18T21:32:33.466277+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:32:33.833631+00:00,2,Tennis,0,724,724,10
2026-04-18T21:32:45.256773+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:32:45.634745+00:00,2,Tennis,0,724,724,10
2026-04-18T21:32:57.124398+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:32:57.493103+00:00,2,Tennis,0,724,724,10
2026-04-18T21:33:08.966018+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:33:09.381557+00:00,2,Tennis,0,724,724,10
2026-04-18T21:33:20.811852+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:33:21.173799+00:00,2,Tennis,0,724,724,10
2026-04-18T21:33:32.589760+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:33:32.951867+00:00,2,Tennis,0,724,724,10
2026-04-18T21:33:44.385572+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:33:44.783682+00:00,2,Tennis,0,724,724,10
2026-04-18T21:33:56.183894+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:33:56.561105+00:00,2,Tennis,0,724,724,10
2026-04-18T21:34:07.934722+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:34:08.321893+00:00,2,Tennis,0,724,724,10
2026-04-18T21:34:19.791183+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:34:21.361329+00:00,2,Tennis,1,725,725,10
2026-04-18T21:34:31.606210+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:34:33.137504+00:00,2,Tennis,1,726,726,10
2026-04-18T21:34:43.483441+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:34:45.010558+00:00,2,Tennis,1,727,727,10
2026-04-18T21:34:55.424074+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:34:56.944797+00:00,2,Tennis,1,728,728,10
2026-04-18T21:35:07.206000+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:35:08.728861+00:00,2,Tennis,1,729,729,10
2026-04-18T21:35:19.418995+00:00,1,Soccer,0,0,0,250
2026-04-18T21:35:20.988122+00:00,2,Tennis,1,730,730,10
2026-04-18T21:35:21.066655+00:00,3,Cricket,0,0,0,250
2026-04-18T21:35:22.844358+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:35:23.064400+00:00,5,Unknown,0,0,0,250
2026-04-18T21:35:23.134941+00:00,6,Unknown,0,0,0,250
2026-04-18T21:35:23.209486+00:00,7,Unknown,0,0,0,250
2026-04-18T21:35:23.308108+00:00,8,Unknown,0,0,0,250
2026-04-18T21:35:23.399380+00:00,10,Unknown,0,0,0,250
2026-04-18T21:35:23.494570+00:00,11,Unknown,0,0,0,250
2026-04-18T21:35:32.511694+00:00,2,Tennis,1,731,731,10
2026-04-18T21:35:35.297266+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:35:44.054227+00:00,2,Tennis,1,732,732,10
2026-04-18T21:35:47.223052+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:35:55.579034+00:00,2,Tennis,1,733,733,10
2026-04-18T21:35:58.986766+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:36:07.101896+00:00,2,Tennis,1,734,734,10
2026-04-18T21:36:10.751646+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:36:18.609194+00:00,2,Tennis,1,735,735,10
2026-04-18T21:36:22.588751+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:36:30.139904+00:00,2,Tennis,1,736,736,10
2026-04-18T21:36:34.361005+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:36:41.656236+00:00,2,Tennis,1,737,737,10
2026-04-18T21:36:46.172217+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:36:53.189137+00:00,2,Tennis,1,738,738,10
2026-04-18T21:36:57.924103+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:37:04.718258+00:00,2,Tennis,1,739,739,10
2026-04-18T21:37:09.652098+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:37:16.248139+00:00,2,Tennis,1,740,740,10
2026-04-18T21:37:21.521397+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:37:27.782230+00:00,2,Tennis,1,741,741,10
2026-04-18T21:37:33.350765+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:37:39.288698+00:00,2,Tennis,1,742,742,10
2026-04-18T21:37:45.123291+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:37:50.799693+00:00,2,Tennis,1,743,743,10
2026-04-18T21:37:56.892785+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:38:02.323322+00:00,2,Tennis,1,744,744,10
2026-04-18T21:38:08.765890+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:38:13.848707+00:00,2,Tennis,1,745,745,10
2026-04-18T21:38:20.715557+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:38:25.354434+00:00,2,Tennis,1,746,746,10
2026-04-18T21:38:32.468217+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:38:36.952736+00:00,2,Tennis,1,747,747,10
2026-04-18T21:38:44.246802+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:38:48.460823+00:00,2,Tennis,1,748,748,10
2026-04-18T21:38:56.124266+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:39:00.009791+00:00,2,Tennis,1,749,749,10
2026-04-18T21:39:07.964115+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:39:11.553355+00:00,2,Tennis,1,750,750,10
2026-04-18T21:39:19.715638+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:39:23.146239+00:00,2,Tennis,1,751,751,10
2026-04-18T21:39:32.243009+00:00,1,Soccer,0,0,0,250
2026-04-18T21:39:32.319342+00:00,3,Cricket,0,0,0,250
2026-04-18T21:39:34.072462+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:39:35.584655+00:00,2,Tennis,1,752,752,10
2026-04-18T21:39:35.805267+00:00,5,Unknown,0,0,0,250
2026-04-18T21:39:35.888930+00:00,6,Unknown,0,0,0,250
2026-04-18T21:39:35.967055+00:00,7,Unknown,0,0,0,250
2026-04-18T21:39:36.045662+00:00,8,Unknown,0,0,0,250
2026-04-18T21:39:36.118289+00:00,10,Unknown,0,0,0,250
2026-04-18T21:39:36.194458+00:00,11,Unknown,0,0,0,250
2026-04-18T21:39:45.858891+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:39:47.372937+00:00,2,Tennis,1,753,753,10
2026-04-18T21:39:57.617150+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:39:59.128889+00:00,2,Tennis,1,754,754,10
2026-04-18T21:40:09.563714+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:40:11.115802+00:00,2,Tennis,1,755,755,10
2026-04-18T21:40:21.465076+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:40:21.830052+00:00,2,Tennis,0,755,755,10
2026-04-18T21:40:33.278048+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:40:33.661327+00:00,2,Tennis,0,755,755,10
2026-04-18T21:40:45.267661+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:40:45.721130+00:00,2,Tennis,0,755,755,10
2026-04-18T21:40:57.026014+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:40:57.408868+00:00,2,Tennis,0,755,755,10
2026-04-18T21:41:08.802774+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:41:09.174108+00:00,2,Tennis,0,755,755,10
2026-04-18T21:41:20.631213+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:41:21.041051+00:00,2,Tennis,0,755,755,10
2026-04-18T21:41:32.549731+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:41:32.927724+00:00,2,Tennis,0,755,755,10
2026-04-18T21:41:44.289710+00:00,4,Unknown,0,1855,1855,10
2026-04-18T21:41:44.662979+00:00,2,Tennis,0,755,755,10
2026-04-18T21:41:57.207993+00:00,4,Unknown,1,1856,1856,10
2026-04-18T21:41:58.741969+00:00,2,Tennis,1,756,756,10
2026-04-18T21:42:10.141749+00:00,4,Unknown,1,1857,1857,10
2026-04-18T21:42:11.671941+00:00,2,Tennis,1,757,757,10
2026-04-18T21:42:23.082928+00:00,4,Unknown,1,1858,1858,10
2026-04-18T21:42:24.723670+00:00,2,Tennis,1,758,758,10
2026-04-18T21:42:35.986908+00:00,4,Unknown,1,1859,1859,10
2026-04-18T21:42:37.553746+00:00,2,Tennis,1,759,759,10
2026-04-18T21:42:48.934050+00:00,4,Unknown,1,1860,1860,10
2026-04-18T21:42:50.441690+00:00,2,Tennis,1,760,760,10
2026-04-18T21:43:03.018976+00:00,4,Unknown,2,1862,1862,10
2026-04-18T21:43:04.557224+00:00,2,Tennis,1,761,761,10
2026-04-18T21:43:17.085009+00:00,4,Unknown,2,1864,1864,10
2026-04-18T21:43:18.624631+00:00,2,Tennis,1,762,762,10
2026-04-18T21:43:31.154238+00:00,4,Unknown,2,1866,1866,10
2026-04-18T21:43:32.682162+00:00,2,Tennis,1,763,763,10
2026-04-18T21:43:45.267486+00:00,4,Unknown,2,1868,1868,10
2026-04-18T21:43:47.967917+00:00,1,Soccer,0,0,0,250
2026-04-18T21:43:49.486502+00:00,2,Tennis,1,764,764,10
2026-04-18T21:43:49.563680+00:00,3,Cricket,0,0,0,250
2026-04-18T21:43:49.772677+00:00,5,Unknown,0,0,0,250
2026-04-18T21:43:49.846736+00:00,6,Unknown,0,0,0,250
2026-04-18T21:43:49.922144+00:00,7,Unknown,0,0,0,250
2026-04-18T21:43:49.998712+00:00,8,Unknown,0,0,0,250
2026-04-18T21:43:50.073922+00:00,10,Unknown,0,0,0,250
2026-04-18T21:43:50.147066+00:00,11,Unknown,0,0,0,250
2026-04-18T21:43:58.194767+00:00,4,Unknown,1,1869,1869,10
2026-04-18T21:44:01.037594+00:00,2,Tennis,1,765,765,10
2026-04-18T21:44:11.168582+00:00,4,Unknown,1,1870,1870,10
2026-04-18T21:44:12.749062+00:00,2,Tennis,1,766,766,10
2026-04-18T21:44:24.195453+00:00,4,Unknown,1,1871,1871,10
2026-04-18T21:44:25.719470+00:00,2,Tennis,1,767,767,10
2026-04-18T21:44:37.104063+00:00,4,Unknown,1,1872,1872,10
2026-04-18T21:44:38.617821+00:00,2,Tennis,1,768,768,10
2026-04-18T21:44:50.046279+00:00,4,Unknown,1,1873,1873,10
2026-04-18T21:44:51.594414+00:00,2,Tennis,1,769,769,10
2026-04-18T21:45:03.087986+00:00,4,Unknown,1,1874,1874,10
2026-04-18T21:45:04.620701+00:00,2,Tennis,1,770,770,10
2026-04-18T21:45:16.088634+00:00,4,Unknown,1,1875,1875,10
2026-04-18T21:45:17.644721+00:00,2,Tennis,1,771,771,10
2026-04-18T21:45:29.024272+00:00,4,Unknown,1,1876,1876,10
2026-04-18T21:45:30.553597+00:00,2,Tennis,1,772,772,10
2026-04-18T21:45:41.976470+00:00,4,Unknown,1,1877,1877,10
2026-04-18T21:45:43.498010+00:00,2,Tennis,1,773,773,10
2026-04-18T21:45:55.029998+00:00,4,Unknown,1,1878,1878,10
2026-04-18T21:45:56.549422+00:00,2,Tennis,1,774,774,10
2026-04-18T21:46:08.002654+00:00,4,Unknown,1,1879,1879,10
2026-04-18T21:46:09.536049+00:00,2,Tennis,1,775,775,10
2026-04-18T21:46:20.937926+00:00,4,Unknown,1,1880,1880,10
2026-04-18T21:46:22.521133+00:00,2,Tennis,1,776,776,10
2026-04-18T21:46:33.958041+00:00,4,Unknown,1,1881,1881,10
2026-04-18T21:46:35.478269+00:00,2,Tennis,1,777,777,10
2026-04-18T21:46:46.855955+00:00,4,Unknown,1,1882,1882,10
2026-04-18T21:46:48.367796+00:00,2,Tennis,1,778,778,10
2026-04-18T21:46:59.749220+00:00,4,Unknown,1,1883,1883,10
2026-04-18T21:47:01.269952+00:00,2,Tennis,1,779,779,10
2026-04-18T21:47:12.747048+00:00,4,Unknown,1,1884,1884,10
2026-04-18T21:47:14.265325+00:00,2,Tennis,1,780,780,10
2026-04-18T21:47:25.807172+00:00,4,Unknown,1,1885,1885,10
2026-04-18T21:47:27.414799+00:00,2,Tennis,1,781,781,10
2026-04-18T21:47:38.753674+00:00,4,Unknown,1,1886,1886,10
2026-04-18T21:47:40.302227+00:00,2,Tennis,1,782,782,10
2026-04-18T21:47:51.654223+00:00,4,Unknown,1,1887,1887,10
2026-04-18T21:47:53.172241+00:00,2,Tennis,1,783,783,10
2026-04-18T21:48:00.703885+00:00,1,Soccer,0,0,0,250
2026-04-18T21:48:00.781655+00:00,3,Cricket,0,0,0,250
2026-04-18T21:48:01.041724+00:00,5,Unknown,0,0,0,250
2026-04-18T21:48:01.114382+00:00,6,Unknown,0,0,0,250
2026-04-18T21:48:01.204341+00:00,7,Unknown,0,0,0,250
2026-04-18T21:48:01.294495+00:00,8,Unknown,0,0,0,250
2026-04-18T21:48:01.369583+00:00,10,Unknown,0,0,0,250
2026-04-18T21:48:01.442355+00:00,11,Unknown,0,0,0,250
2026-04-18T21:48:05.467509+00:00,4,Unknown,1,1888,1888,10
2026-04-18T21:48:06.995806+00:00,2,Tennis,1,784,784,10
2026-04-18T21:48:18.372135+00:00,4,Unknown,1,1889,1889,10
2026-04-18T21:48:19.924614+00:00,2,Tennis,1,785,785,10
2026-04-18T21:48:31.404517+00:00,4,Unknown,1,1890,1890,10
2026-04-18T21:48:32.919870+00:00,2,Tennis,1,786,786,10
2026-04-18T21:48:44.381387+00:00,4,Unknown,1,1891,1891,10
2026-04-18T21:48:45.934707+00:00,2,Tennis,1,787,787,10
2026-04-18T21:48:57.280933+00:00,4,Unknown,1,1892,1892,10
2026-04-18T21:48:58.790736+00:00,2,Tennis,1,788,788,10
2026-04-18T21:49:10.254433+00:00,4,Unknown,1,1893,1893,10
2026-04-18T21:49:11.769623+00:00,2,Tennis,1,789,789,10
2026-04-18T21:49:23.235651+00:00,4,Unknown,1,1894,1894,10
2026-04-18T21:49:24.749945+00:00,2,Tennis,1,790,790,10
2026-04-18T21:49:36.108682+00:00,4,Unknown,1,1895,1895,10
2026-04-18T21:49:37.623353+00:00,2,Tennis,1,791,791,10
2026-04-18T21:49:49.176851+00:00,4,Unknown,1,1896,1896,10
2026-04-18T21:49:50.714726+00:00,2,Tennis,1,792,792,10
2026-04-18T21:50:02.184618+00:00,4,Unknown,1,1897,1897,10
2026-04-18T21:50:03.735227+00:00,2,Tennis,1,793,793,10
2026-04-18T21:50:15.118484+00:00,4,Unknown,1,1898,1898,10
2026-04-18T21:50:16.644887+00:00,2,Tennis,1,794,794,10
2026-04-18T21:50:28.141056+00:00,4,Unknown,1,1899,1899,10
2026-04-18T21:50:29.681868+00:00,2,Tennis,1,795,795,10
2026-04-18T21:50:39.953687+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:50:41.547591+00:00,2,Tennis,1,796,796,10
2026-04-18T21:50:51.694462+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:50:53.255361+00:00,2,Tennis,1,797,797,10
2026-04-18T21:51:03.505912+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:51:05.031043+00:00,2,Tennis,1,798,798,10
2026-04-18T21:51:15.276975+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:51:16.796616+00:00,2,Tennis,1,799,799,10
2026-04-18T21:51:27.205477+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:51:28.731965+00:00,2,Tennis,1,800,800,10
2026-04-18T21:51:38.998913+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:51:40.525714+00:00,2,Tennis,1,801,801,10
2026-04-18T21:51:50.796324+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:51:52.337702+00:00,2,Tennis,1,802,802,10
2026-04-18T21:52:02.697966+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:52:04.237768+00:00,2,Tennis,1,803,803,10
2026-04-18T21:52:13.473942+00:00,1,Soccer,0,0,0,250
2026-04-18T21:52:13.546488+00:00,3,Cricket,0,0,0,250
2026-04-18T21:52:15.363151+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:52:15.584241+00:00,5,Unknown,0,0,0,250
2026-04-18T21:52:15.659343+00:00,6,Unknown,0,0,0,250
2026-04-18T21:52:15.737230+00:00,7,Unknown,0,0,0,250
2026-04-18T21:52:15.812339+00:00,8,Unknown,0,0,0,250
2026-04-18T21:52:15.888224+00:00,10,Unknown,0,0,0,250
2026-04-18T21:52:16.034424+00:00,11,Unknown,0,0,0,250
2026-04-18T21:52:17.672204+00:00,2,Tennis,1,804,804,10
2026-04-18T21:52:27.136456+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:52:29.669342+00:00,2,Tennis,1,805,805,10
2026-04-18T21:52:38.906365+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:52:41.406411+00:00,2,Tennis,1,806,806,10
2026-04-18T21:52:50.671600+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:52:53.196036+00:00,2,Tennis,1,807,807,10
2026-04-18T21:53:02.636817+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:53:05.195096+00:00,2,Tennis,1,808,808,10
2026-04-18T21:53:14.473057+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:53:17.022099+00:00,2,Tennis,1,809,809,10
2026-04-18T21:53:26.285463+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:53:28.852874+00:00,2,Tennis,1,810,810,10
2026-04-18T21:53:38.187096+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:53:40.743072+00:00,2,Tennis,1,811,811,10
2026-04-18T21:53:50.082023+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:53:52.589099+00:00,2,Tennis,1,812,812,10
2026-04-18T21:54:01.900069+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:54:04.434162+00:00,2,Tennis,1,813,813,10
2026-04-18T21:54:13.723304+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:54:16.251279+00:00,2,Tennis,1,814,814,10
2026-04-18T21:54:25.550423+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:54:28.096607+00:00,2,Tennis,1,815,815,10
2026-04-18T21:54:37.303438+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:54:39.826035+00:00,2,Tennis,1,816,816,10
2026-04-18T21:54:49.051249+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:54:51.629881+00:00,2,Tennis,1,817,817,10
2026-04-18T21:55:00.904001+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:55:03.481380+00:00,2,Tennis,1,818,818,10
2026-04-18T21:55:12.672706+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:55:15.198892+00:00,2,Tennis,1,819,819,10
2026-04-18T21:55:24.515793+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:55:27.058753+00:00,2,Tennis,1,820,820,10
2026-04-18T21:55:36.313270+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:55:38.824383+00:00,2,Tennis,1,821,821,10
2026-04-18T21:55:48.146666+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:55:50.687124+00:00,2,Tennis,1,822,822,10
2026-04-18T21:55:59.948318+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:56:02.497018+00:00,2,Tennis,1,823,823,10
2026-04-18T21:56:11.705064+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:56:14.228904+00:00,2,Tennis,1,824,824,10
2026-04-18T21:56:23.493979+00:00,4,Unknown,0,1899,1899,10
2026-04-18T21:56:26.362299+00:00,1,Soccer,0,0,0,250
2026-04-18T21:56:27.874201+00:00,2,Tennis,1,825,825,10
2026-04-18T21:56:27.945104+00:00,3,Cricket,0,0,0,250
2026-04-18T21:56:28.213844+00:00,5,Unknown,0,0,0,250
2026-04-18T21:56:28.303006+00:00,6,Unknown,0,0,0,250
2026-04-18T21:56:28.394793+00:00,7,Unknown,0,0,0,250
2026-04-18T21:56:28.469838+00:00,8,Unknown,0,0,0,250
2026-04-18T21:56:28.539761+00:00,10,Unknown,0,0,0,250
2026-04-18T21:56:28.610729+00:00,11,Unknown,0,0,0,250
2026-04-18T21:56:36.549169+00:00,4,Unknown,1,1900,1900,10
2026-04-18T21:56:39.443873+00:00,2,Tennis,1,826,826,10
2026-04-18T21:56:48.319741+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:56:50.993022+00:00,2,Tennis,1,827,827,10
2026-04-18T21:57:00.100928+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:57:02.668767+00:00,2,Tennis,1,828,828,10
2026-04-18T21:57:11.914305+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:57:14.460786+00:00,2,Tennis,1,829,829,10
2026-04-18T21:57:23.710439+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:57:26.244968+00:00,2,Tennis,1,830,830,10
2026-04-18T21:57:35.459433+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:57:38.040890+00:00,2,Tennis,1,831,831,10
2026-04-18T21:57:47.276476+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:57:49.817455+00:00,2,Tennis,1,832,832,10
2026-04-18T21:57:59.075693+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:58:01.599872+00:00,2,Tennis,1,833,833,10
2026-04-18T21:58:10.885193+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:58:13.392857+00:00,2,Tennis,1,834,834,10
2026-04-18T21:58:22.621115+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:58:25.149639+00:00,2,Tennis,1,835,835,10
2026-04-18T21:58:34.457749+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:58:36.966767+00:00,2,Tennis,1,836,836,10
2026-04-18T21:58:46.430473+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:58:47.874740+00:00,2,Tennis,0,836,836,10
2026-04-18T21:58:58.209271+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:58:58.576259+00:00,2,Tennis,0,836,836,10
2026-04-18T21:59:10.023342+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:59:10.413429+00:00,2,Tennis,0,836,836,10
2026-04-18T21:59:21.923342+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:59:22.312133+00:00,2,Tennis,0,836,836,10
2026-04-18T21:59:33.844849+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:59:34.233604+00:00,2,Tennis,0,836,836,10
2026-04-18T21:59:45.642444+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:59:46.003172+00:00,2,Tennis,0,836,836,10
2026-04-18T21:59:57.466056+00:00,4,Unknown,0,1900,1900,10
2026-04-18T21:59:57.843382+00:00,2,Tennis,0,836,836,10
2026-04-18T22:00:09.455952+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:00:09.836025+00:00,2,Tennis,0,836,836,10
2026-04-18T22:00:21.343707+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:00:21.740581+00:00,2,Tennis,0,836,836,10
2026-04-18T22:00:33.127788+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:00:33.512317+00:00,2,Tennis,0,836,836,10
2026-04-18T22:00:39.240067+00:00,1,Soccer,0,0,0,250
2026-04-18T22:00:39.314216+00:00,3,Cricket,0,0,0,250
2026-04-18T22:00:39.528727+00:00,5,Unknown,0,0,0,250
2026-04-18T22:00:39.603124+00:00,6,Unknown,0,0,0,250
2026-04-18T22:00:39.676816+00:00,7,Unknown,0,0,0,250
2026-04-18T22:00:39.764081+00:00,8,Unknown,0,0,0,250
2026-04-18T22:00:39.837654+00:00,10,Unknown,0,0,0,250
2026-04-18T22:00:39.912108+00:00,11,Unknown,0,0,0,250
2026-04-18T22:00:44.904453+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:00:45.269032+00:00,2,Tennis,0,836,836,10
2026-04-18T22:00:56.863710+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:00:57.231697+00:00,2,Tennis,0,836,836,10
2026-04-18T22:01:08.679155+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:01:09.052859+00:00,2,Tennis,0,836,836,10
2026-04-18T22:01:20.448038+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:01:20.848361+00:00,2,Tennis,0,836,836,10
2026-04-18T22:01:32.239680+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:01:32.605472+00:00,2,Tennis,0,836,836,10
2026-04-18T22:01:44.062168+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:01:44.466091+00:00,2,Tennis,0,836,836,10
2026-04-18T22:01:55.978565+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:01:56.360473+00:00,2,Tennis,0,836,836,10
2026-04-18T22:02:07.744152+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:02:08.132453+00:00,2,Tennis,0,836,836,10
2026-04-18T22:02:19.649178+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:02:20.012642+00:00,2,Tennis,0,836,836,10
2026-04-18T22:02:31.487516+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:02:31.862628+00:00,2,Tennis,0,836,836,10
2026-04-18T22:02:43.387356+00:00,4,Unknown,0,1900,1900,10
2026-04-18T22:02:43.752977+00:00,2,Tennis,0,836,836,10
2026-04-18T22:02:55.183873+00:00,4,Unknown,0,1900,1900,10
