status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,409075764610,1.250482608,60551673,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2025-11-15 11:12:37+00:00,2025-11-15 15:17:05+00:00,bcd7950339dcf-139824979574074747,risk_backfave
SETTLED,409076464196,1.250482608,60551673,0.0,BACK,1.18,2.0,0.0,0.36,0.0,0.36,,2025-11-15 11:21:15+00:00,2025-11-15 15:17:05+00:00,bcd7950339dcf-139824984749950571,risk_backfave
SETTLED,409077256671,1.250482608,60551673,0.0,BACK,1.1,2.0,0.0,0.2,0.0,0.2,,2025-11-15 11:31:12+00:00,2025-11-15 15:17:05+00:00,bcd7950339dcf-139824990722286785,risk_backfave
SETTLED,409078655456,1.250482608,60551673,0.0,BACK,1.09,2.0,0.0,0.18,0.0,0.18,,2025-11-15 11:48:41+00:00,2025-11-15 15:17:05+00:00,bcd7950339dcf-139825001213126129,risk_backfave
SETTLED,409080105377,1.250482608,60551673,0.0,BACK,1.13,0.06,0.0,0.01,0.0,0.01,,2025-11-15 12:06:53+00:00,2025-11-15 15:17:05+00:00,bcd7950339dcf-139825012132178694,risk_backfave
SETTLED,409080199745,1.250482610,37302,0.0,BACK,1.02,2.0,0.0,0.04,0.0,0.04,,2025-11-15 12:07:45+00:00,2025-11-15 15:17:05+00:00,bcd7950339dcf-139825012652633664,risk_backfave
SETTLED,409080795265,1.250482608,60551673,0.0,BACK,1.12,2.0,0.0,0.24,0.0,0.24,,2025-11-15 12:13:18+00:00,2025-11-15 15:17:05+00:00,bcd7950339dcf-139825015979980673,risk_backfave
SETTLED,409081834835,1.250482610,37302,0.0,BACK,1.02,2.0,0.0,0.04,0.0,0.04,,2025-11-15 12:23:46+00:00,2025-11-15 15:17:05+00:00,bcd7950339dcf-139825022269600086,risk_backfave
SETTLED,409082123724,1.250482610,37302,0.0,BACK,1.03,2.0,0.0,0.06,0.0,0.06,,2025-11-15 12:26:28+00:00,2025-11-15 15:17:05+00:00,bcd7950339dcf-139825023884333239,risk_backfave
SETTLED,409083004306,1.250482610,37302,0.0,BACK,1.04,2.0,0.0,0.08,0.0,0.08,,2025-11-15 12:34:21+00:00,2025-11-15 15:17:05+00:00,bcd7950339dcf-139825028611322508,risk_backfave
SETTLED,409085176475,1.250482610,37302,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2025-11-15 12:54:37+00:00,2025-11-15 15:17:05+00:00,bcd7950339dcf-139825040777279612,risk_backfave
SETTLED,409079287333,1.250549739,4297012,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-11-15 11:58:30+00:00,2025-11-15 15:07:40+00:00,bcd7950339dcf-139825007105404776,risk_backfave
SETTLED,409081219063,1.250549739,4297012,0.0,BACK,1.11,2.0,0.0,0.22,0.0,0.22,,2025-11-15 12:17:19+00:00,2025-11-15 15:07:40+00:00,bcd7950339dcf-139825018394986308,risk_backfave
SETTLED,409081527488,1.250549739,4297012,0.0,BACK,1.1,2.0,0.0,0.2,0.0,0.2,,2025-11-15 12:20:26+00:00,2025-11-15 15:07:40+00:00,bcd7950339dcf-139825020259983898,risk_backfave
