status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,413803273739,1.252179495,51464667,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2026-01-01 17:12:20+00:00,2026-01-01 18:03:04+00:00,bcd7950339dcf-139865803403821825,risk_backfave
SETTLED,413769708590,1.252215458,79039494,0.0,BACK,1.2,2.0,0.0,-2.0,0.0,-2.0,,2026-01-01 13:54:41+00:00,2026-01-01 14:54:20+00:00,bcd7950339dcf-139865684813774512,risk_backfave
SETTLED,413773669033,1.252215458,78960371,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2026-01-01 14:25:40+00:00,2026-01-01 14:54:20+00:00,bcd7950339dcf-139865703402753754,risk_backfave
SETTLED,413773785017,1.252215458,78960371,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2026-01-01 14:26:34+00:00,2026-01-01 14:54:20+00:00,bcd7950339dcf-139865703942054131,risk_backfave
SETTLED,413755657351,1.252194592,5728188,0.0,BACK,1.03,2.0,0.0,0.06,0.0,0.06,,2026-01-01 11:00:22+00:00,2026-01-01 11:38:33+00:00,bcd7950339dcf-139865580228494556,risk_backfave
SETTLED,413755687280,1.252194592,5728188,0.0,BACK,1.04,2.0,0.0,0.08,0.0,0.08,,2026-01-01 11:00:51+00:00,2026-01-01 11:38:33+00:00,bcd7950339dcf-139865580514419669,risk_backfave
SETTLED,413749312996,1.252206457,92715375,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2026-01-01 09:00:57+00:00,2026-01-01 10:41:19+00:00,bcd7950339dcf-139865508573080462,risk_backfave
SETTLED,413745688710,1.252194779,5728225,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2026-01-01 07:38:34+00:00,2026-01-01 08:11:35+00:00,bcd7950339dcf-139865459149538830,risk_backfave
