status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,425848483214,1.256788393,84602355,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2026-04-17 18:33:27+00:00,2026-04-17 19:19:01+00:00,bcd7950339dcf-139957436070436138,risk_backfave
SETTLED,425848565143,1.256788393,84602355,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2026-04-17 18:33:49+00:00,2026-04-17 19:19:01+00:00,bcd7950339dcf-139957436291206333,risk_backfave
SETTLED,425848669748,1.256788393,84602355,0.0,BACK,1.18,2.0,0.0,0.36,0.0,0.36,,2026-04-17 18:34:18+00:00,2026-04-17 19:19:01+00:00,bcd7950339dcf-139957436587133633,risk_backfave
SETTLED,425849054389,1.256788393,84602355,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2026-04-17 18:36:04+00:00,2026-04-17 19:19:01+00:00,bcd7950339dcf-139957437640188851,risk_backfave
SETTLED,425849360521,1.256788393,84602355,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2026-04-17 18:37:17+00:00,2026-04-17 19:19:01+00:00,bcd7950339dcf-139957438370845886,risk_backfave
SETTLED,425849606007,1.256788393,84602355,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2026-04-17 18:38:13+00:00,2026-04-17 19:19:01+00:00,bcd7950339dcf-139957438933404126,risk_backfave
SETTLED,425849691616,1.256788393,84602355,0.0,BACK,1.12,2.0,0.0,0.24,0.0,0.24,,2026-04-17 18:38:33+00:00,2026-04-17 19:19:01+00:00,bcd7950339dcf-139957439135464728,risk_backfave
SETTLED,425849774147,1.256788393,84602355,0.0,BACK,1.1,2.0,0.0,0.2,0.0,0.2,,2026-04-17 18:38:55+00:00,2026-04-17 19:19:01+00:00,bcd7950339dcf-139957439358631033,risk_backfave
SETTLED,425849800347,1.256788393,84602355,0.0,BACK,1.11,2.0,0.0,0.22,0.0,0.22,,2026-04-17 18:39:02+00:00,2026-04-17 19:19:01+00:00,bcd7950339dcf-139957439425876918,risk_backfave
SETTLED,425849829626,1.256788393,84602355,0.0,BACK,1.11,2.0,0.0,0.22,0.0,0.22,,2026-04-17 18:39:09+00:00,2026-04-17 19:19:01+00:00,bcd7950339dcf-139957439492803892,risk_backfave
SETTLED,425806974689,1.256798951,42821394,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2026-04-17 14:24:51+00:00,2026-04-17 17:51:23+00:00,bcd7950339dcf-139957286911163730,risk_backfave
SETTLED,425807626635,1.256798951,42821394,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2026-04-17 14:31:54+00:00,2026-04-17 17:51:23+00:00,bcd7950339dcf-139957291148028516,risk_backfave
SETTLED,425807677741,1.256798951,42821394,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2026-04-17 14:32:29+00:00,2026-04-17 17:51:23+00:00,bcd7950339dcf-139957291496319894,risk_backfave
SETTLED,425820479791,1.256798951,42821394,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2026-04-17 16:14:58+00:00,2026-04-17 17:51:23+00:00,bcd7950339dcf-139957352984253093,risk_backfave
SETTLED,425820667357,1.256798951,42821394,0.0,BACK,1.15,2.0,0.0,0.3,0.0,0.3,,2026-04-17 16:15:54+00:00,2026-04-17 17:51:23+00:00,bcd7950339dcf-139957353544475580,risk_backfave
