status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,408564871926,1.250237053,90555117,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-11-09 12:08:07+00:00,2025-11-09 15:15:22+00:00,bcd7950339dcf-139819828878065765,risk_backfave
SETTLED,408566101338,1.250237053,90555117,0.0,BACK,1.18,2.0,0.0,0.36,0.0,0.36,,2025-11-09 12:16:10+00:00,2025-11-09 15:15:22+00:00,bcd7950339dcf-139819833708508847,risk_backfave
SETTLED,408567955199,1.250237053,90555117,0.0,BACK,1.22,2.0,0.0,0.44,0.0,0.44,,2025-11-09 12:27:55+00:00,2025-11-09 15:15:22+00:00,bcd7950339dcf-139819840750314436,risk_backfave
SETTLED,408577362948,1.250237053,90555117,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-11-09 13:18:37+00:00,2025-11-09 15:15:22+00:00,bcd7950339dcf-139819871170636343,risk_backfave
SETTLED,408578520995,1.250237053,90555117,0.0,BACK,1.12,2.0,0.0,0.24,0.0,0.24,,2025-11-09 13:25:06+00:00,2025-11-09 15:15:22+00:00,bcd7950339dcf-139819875060569576,risk_backfave
SETTLED,408586035821,1.250254859,105668,0.0,BACK,1.15,2.0,0.0,0.3,0.0,0.3,,2025-11-09 14:01:58+00:00,2025-11-09 15:02:17+00:00,bcd7950339dcf-139819897188595594,risk_backfave
SETTLED,408568082691,1.250168015,5045297,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2025-11-09 12:28:49+00:00,2025-11-09 14:30:16+00:00,bcd7950339dcf-139819841289854203,risk_backfave
SETTLED,408585503213,1.250168015,5045297,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2025-11-09 13:59:41+00:00,2025-11-09 14:30:16+00:00,bcd7950339dcf-139819895818281470,risk_backfave
SETTLED,408567586499,1.250237050,90877047,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-11-09 12:25:23+00:00,2025-11-09 13:58:32+00:00,bcd7950339dcf-139819839238256211,risk_backfave
SETTLED,408567946783,1.250237050,90877047,0.0,BACK,1.21,2.0,0.0,0.42,0.0,0.42,,2025-11-09 12:27:52+00:00,2025-11-09 13:58:32+00:00,bcd7950339dcf-139819840720000781,risk_backfave
SETTLED,408552939695,1.250255078,4294273,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2025-11-09 10:35:34+00:00,2025-11-09 12:55:51+00:00,bcd7950339dcf-139819773340721916,risk_backfave
SETTLED,408554211524,1.250255078,4294273,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-11-09 10:46:14+00:00,2025-11-09 12:55:51+00:00,bcd7950339dcf-139819779746856240,risk_backfave
