status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,426174674858,1.257034856,19895835,0.0,BACK,3.32,3.35,0.0,-3.35,0.0,-3.35,,2026-04-19 16:41:12+00:00,2026-04-19 23:06:01+00:00,,MISSING_TAG_STRAT
SETTLED,426174674859,1.257034856,38183232,0.0,LAY,1.44,17.51,0.0,-7.7,0.0,-7.7,,2026-04-19 16:41:12+00:00,2026-04-19 23:06:01+00:00,,MISSING_TAG_STRAT
SETTLED,426129337396,1.257030863,72593653,0.0,BACK,2.68,1.26,0.0,-1.26,0.0,-1.26,,2026-04-19 12:55:17+00:00,2026-04-19 20:54:30+00:00,,MISSING_TAG_STRAT
SETTLED,426129337397,1.257030863,40839208,0.0,LAY,1.6,3.54,0.0,-2.12,0.0,-2.12,,2026-04-19 12:55:17+00:00,2026-04-19 20:54:30+00:00,,MISSING_TAG_STRAT
SETTLED,426174669059,1.257030928,27139596,0.0,BACK,2.94,3.0,0.0,-3.0,0.0,-3.0,,2026-04-19 16:41:10+00:00,2026-04-19 19:46:49+00:00,,MISSING_TAG_STRAT
SETTLED,426174669060,1.257030928,25084200,0.0,LAY,1.52,11.19,0.0,-5.81,0.0,-5.81,,2026-04-19 16:41:10+00:00,2026-04-19 19:46:49+00:00,,MISSING_TAG_STRAT
SETTLED,426011833735,1.256912128,42821393,0.0,BACK,2.48,3.85,0.0,-3.85,0.0,-3.85,,2026-04-18 17:05:49+00:00,2026-04-19 17:55:36+00:00,,MISSING_TAG_STRAT
SETTLED,426011833736,1.256912128,38528100,0.0,LAY,1.68,8.38,0.0,-5.69,0.0,-5.69,,2026-04-18 17:05:49+00:00,2026-04-19 17:55:36+00:00,,MISSING_TAG_STRAT
SETTLED,426142323674,1.256912128,42821393,0.0,BACK,2.4,22.02,0.0,-22.02,0.0,-22.02,,2026-04-19 13:50:22+00:00,2026-04-19 17:55:36+00:00,,MISSING_TAG_STRAT
SETTLED,426142323675,1.256912128,38528100,0.0,LAY,1.72,42.82,0.0,-30.83,0.0,-30.83,,2026-04-19 13:50:22+00:00,2026-04-19 17:55:36+00:00,,MISSING_TAG_STRAT
SETTLED,426142653911,1.256912128,42821393,0.0,BACK,2.46,1.12,0.0,-1.12,0.0,-1.12,,2026-04-19 13:52:21+00:00,2026-04-19 17:55:36+00:00,,MISSING_TAG_STRAT
SETTLED,426142653912,1.256912128,38528100,0.0,LAY,1.69,2.37,0.0,-1.64,0.0,-1.64,,2026-04-19 13:52:21+00:00,2026-04-19 17:55:36+00:00,,MISSING_TAG_STRAT
SETTLED,426144008587,1.256912128,38528100,0.0,BACK,1.71,2.0,0.0,1.42,0.0,1.42,,2026-04-19 14:00:16+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959000169737152,liquidity_momen
SETTLED,426144029294,1.256912128,38528100,0.0,BACK,1.71,1.98,0.0,1.4,0.0,1.4,,2026-04-19 14:00:22+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959000224488886,latent_microstr
SETTLED,426144188739,1.256912128,38528100,0.0,LAY,1.78,2.0,0.0,-1.56,0.0,-1.56,,2026-04-19 14:01:09+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959000699544772,liquidity_momen
SETTLED,426153367667,1.256912128,38528100,0.0,BACK,1.32,2.0,0.0,0.64,0.0,0.64,,2026-04-19 14:42:02+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959025224251914,liquidity_momen
SETTLED,426153786659,1.256912128,38528100,0.0,BACK,1.34,2.0,0.0,0.68,0.0,0.68,,2026-04-19 14:43:55+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959026353443680,liquidity_momen
SETTLED,426153786845,1.256912128,38528100,0.0,BACK,1.34,2.0,0.0,0.68,0.0,0.68,,2026-04-19 14:43:55+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959026353453434,latent_microstr
SETTLED,426153805061,1.256912128,38528100,0.0,LAY,1.35,2.0,0.0,-0.7,0.0,-0.7,,2026-04-19 14:44:00+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959026406361002,latent_microstr
SETTLED,426155030725,1.256912128,38528100,0.0,LAY,1.29,2.0,0.0,-0.58,0.0,-0.58,,2026-04-19 14:50:29+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959030290202987,latent_microstr
SETTLED,426155066649,1.256912128,38528100,0.0,LAY,1.29,2.0,0.0,-0.58,0.0,-0.58,,2026-04-19 14:50:41+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959030411418750,latent_microstr
SETTLED,426155532104,1.256912128,38528100,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2026-04-19 14:53:18+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959031980796028,risk_backfave
SETTLED,426155589641,1.256912128,38528100,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2026-04-19 14:53:41+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959032213171585,risk_backfave
SETTLED,426155715145,1.256912128,38528100,0.0,LAY,1.18,2.0,0.0,-0.36,0.0,-0.36,,2026-04-19 14:54:32+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959032721403681,latent_microstr
SETTLED,426155748698,1.256912128,38528100,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2026-04-19 14:54:46+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959032864686851,risk_backfave
SETTLED,426155767439,1.256912128,38528100,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2026-04-19 14:54:53+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959032936847040,risk_backfave
SETTLED,426155778369,1.256912128,38528100,0.0,LAY,1.19,2.0,0.0,-0.38,0.0,-0.38,,2026-04-19 14:54:58+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959032979921146,liquidity_momen
SETTLED,426155780532,1.256912128,38528100,0.0,LAY,1.19,2.0,0.0,-0.38,0.0,-0.38,,2026-04-19 14:54:58+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959032987815047,latent_microstr
SETTLED,426155846104,1.256912128,38528100,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2026-04-19 14:55:21+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959033212853645,risk_backfave
SETTLED,426155898605,1.256912128,38528100,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2026-04-19 14:55:42+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959033420302473,risk_backfave
SETTLED,426155904422,1.256912128,38528100,0.0,LAY,1.16,2.0,0.0,-0.32,0.0,-0.32,,2026-04-19 14:55:44+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959033442887172,liquidity_momen
SETTLED,426155916482,1.256912128,38528100,0.0,LAY,1.15,2.0,0.0,-0.3,0.0,-0.3,,2026-04-19 14:55:49+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959033496954338,liquidity_momen
SETTLED,426155964917,1.256912128,38528100,0.0,BACK,1.15,2.0,0.0,0.3,0.0,0.3,,2026-04-19 14:56:10+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959033707101253,risk_backfave
SETTLED,426155997111,1.256912128,38528100,0.0,LAY,1.16,2.0,0.0,-0.32,0.0,-0.32,,2026-04-19 14:56:24+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959033846430715,liquidity_momen
SETTLED,426155997123,1.256912128,38528100,0.0,LAY,1.16,2.0,0.0,-0.32,0.0,-0.32,,2026-04-19 14:56:24+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959033846500686,latent_microstr
SETTLED,426156010719,1.256912128,38528100,0.0,LAY,1.15,2.0,0.0,-0.3,0.0,-0.3,,2026-04-19 14:56:29+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959033898657927,latent_microstr
SETTLED,426156049677,1.256912128,38528100,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2026-04-19 14:56:46+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959034069621103,risk_backfave
SETTLED,426156073888,1.256912128,38528100,0.0,LAY,1.13,2.0,0.0,-0.26,0.0,-0.26,,2026-04-19 14:56:57+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959034178726897,latent_microstr
SETTLED,426156177120,1.256912128,38528100,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2026-04-19 14:57:43+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959034631188516,risk_backfave
SETTLED,426156188016,1.256912128,38528100,0.0,BACK,1.14,2.0,0.0,0.28,0.0,0.28,,2026-04-19 14:57:48+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959034682258292,risk_backfave
SETTLED,426157046778,1.256912128,38528100,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2026-04-19 15:02:58+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959037780207292,latent_microstr
SETTLED,426157088933,1.256912128,38528100,0.0,BACK,1.05,2.0,0.0,0.1,0.0,0.1,,2026-04-19 15:03:09+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959037894759263,liquidity_momen
SETTLED,426157269274,1.256912128,38528100,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2026-04-19 15:04:09+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959038494899126,risk_backfave
SETTLED,426157314447,1.256912128,38528100,0.0,BACK,1.05,2.0,0.0,0.1,0.0,0.1,,2026-04-19 15:04:24+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959038644900671,latent_microstr
SETTLED,426157337491,1.256912128,38528100,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2026-04-19 15:04:31+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959038717960941,liquidity_momen
SETTLED,426157337972,1.256912128,38528100,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2026-04-19 15:04:32+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959038720043664,risk_backfave
SETTLED,426157345675,1.256912128,38528100,0.0,LAY,1.07,2.0,0.0,-0.14,0.0,-0.14,,2026-04-19 15:04:34+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959038743042089,latent_microstr
SETTLED,426157379235,1.256912128,38528100,0.0,LAY,1.07,2.0,0.0,-0.14,0.0,-0.14,,2026-04-19 15:04:45+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959038855370082,liquidity_momen
SETTLED,426157379242,1.256912128,38528100,0.0,LAY,1.07,2.0,0.0,-0.14,0.0,-0.14,,2026-04-19 15:04:45+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959038855384708,latent_microstr
SETTLED,426157395987,1.256912128,38528100,0.0,LAY,1.07,2.0,0.0,-0.14,0.0,-0.14,,2026-04-19 15:04:50+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959038907871276,latent_microstr
SETTLED,426157411922,1.256912128,38528100,0.0,LAY,1.06,2.0,0.0,-0.12,0.0,-0.12,,2026-04-19 15:04:56+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959038964790887,liquidity_momen
SETTLED,426157420680,1.256912128,38528100,0.0,LAY,1.06,2.0,0.0,-0.12,0.0,-0.12,,2026-04-19 15:04:59+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959038996250658,latent_microstr
SETTLED,426157441841,1.256912128,38528100,0.0,LAY,1.06,2.0,0.0,-0.12,0.0,-0.12,,2026-04-19 15:05:06+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959039063164218,liquidity_momen
SETTLED,426157577700,1.256912128,38528100,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2026-04-19 15:05:44+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959039448648434,risk_backfave
SETTLED,426157643363,1.256912128,38528100,0.0,LAY,1.07,2.0,0.0,-0.14,0.0,-0.14,,2026-04-19 15:06:05+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959039653940655,liquidity_momen
SETTLED,426157646686,1.256912128,38528100,0.0,LAY,1.07,2.0,0.0,-0.14,0.0,-0.14,,2026-04-19 15:06:06+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959039665401752,latent_microstr
SETTLED,426157711787,1.256912128,38528100,0.0,LAY,1.07,2.0,0.0,-0.14,0.0,-0.14,,2026-04-19 15:06:28+00:00,2026-04-19 17:55:36+00:00,0e9ade70fba64-139959039887605278,liquidity_momen
SETTLED,426157733192,1.256912128,38528100,0.0,LAY,1.07,2.0,0.0,-0.14,0.0,-0.14,,2026-04-19 15:06:35+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959039954664311,latent_microstr
SETTLED,426157776890,1.256912128,38528100,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2026-04-19 15:06:50+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959040104704891,risk_backfave
SETTLED,426157794307,1.256912128,38528100,0.0,LAY,1.07,2.0,0.0,-0.14,0.0,-0.14,,2026-04-19 15:06:56+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959040167086157,latent_microstr
SETTLED,426157808866,1.256912128,38528100,0.0,LAY,1.07,2.0,0.0,-0.14,0.0,-0.14,,2026-04-19 15:07:02+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959040219806851,latent_microstr
SETTLED,426157855471,1.256912128,38528100,0.0,BACK,1.07,2.0,0.0,0.14,0.0,0.14,,2026-04-19 15:07:18+00:00,2026-04-19 17:55:36+00:00,bcd7950339dcf-139959040381245126,risk_backfave
SETTLED,426157897782,1.256912128,38528100,0.0,LAY,1.08,2.0,0.0,-0.16,0.0,-0.16,,2026-04-19 15:07:31+00:00,2026-04-19 17:55:36+00:00,48e19f7069c0b-139959040512286558,latent_microstr
