status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,408064088808,1.250115417,37302,0.0,BACK,1.17,1.53,0.0,-1.53,0.0,-1.53,,2025-11-05 20:30:20+00:00,2025-11-05 22:07:53+00:00,bcd7950339dcf-139816674200054978,risk_backfave
SETTLED,408064151566,1.250115417,37302,0.0,BACK,1.18,2.0,0.0,-2.0,0.0,-2.0,,2025-11-05 20:30:42+00:00,2025-11-05 22:07:53+00:00,bcd7950339dcf-139816674423330740,risk_backfave
SETTLED,408064186257,1.250115417,37302,0.0,BACK,1.2,2.0,0.0,-2.0,0.0,-2.0,,2025-11-05 20:30:54+00:00,2025-11-05 22:07:53+00:00,bcd7950339dcf-139816674547591081,risk_backfave
SETTLED,408008773097,1.249957655,37302,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2025-11-05 12:11:33+00:00,2025-11-05 14:41:18+00:00,bcd7950339dcf-139816374932053998,risk_backfave
SETTLED,408009977764,1.249957655,37302,0.0,BACK,1.05,2.0,0.0,0.1,0.0,0.1,,2025-11-05 12:22:50+00:00,2025-11-05 14:41:18+00:00,bcd7950339dcf-139816381702259375,risk_backfave
SETTLED,408017020130,1.249957653,60662897,0.0,BACK,1.22,2.0,0.0,-2.0,0.0,-2.0,,2025-11-05 13:29:45+00:00,2025-11-05 14:41:17+00:00,bcd7950339dcf-139816421858065215,risk_backfave
SETTLED,408020151543,1.249957653,60662897,0.0,BACK,1.18,2.0,0.0,-2.0,0.0,-2.0,,2025-11-05 13:55:27+00:00,2025-11-05 14:41:17+00:00,bcd7950339dcf-139816437277342233,risk_backfave
SETTLED,408020263620,1.249957653,60662897,0.0,BACK,1.13,2.0,0.0,-2.0,0.0,-2.0,,2025-11-05 13:56:29+00:00,2025-11-05 14:41:17+00:00,bcd7950339dcf-139816437889874726,risk_backfave
SETTLED,408020298686,1.249957653,60662897,0.0,BACK,1.15,2.0,0.0,-2.0,0.0,-2.0,,2025-11-05 13:56:48+00:00,2025-11-05 14:41:17+00:00,bcd7950339dcf-139816438085052251,risk_backfave
SETTLED,408020394089,1.249957653,60662897,0.0,BACK,1.18,2.0,0.0,-2.0,0.0,-2.0,,2025-11-05 13:57:34+00:00,2025-11-05 14:41:17+00:00,bcd7950339dcf-139816438545304806,risk_backfave
