status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,406874230328,1.249599461,235,0.0,BACK,1.21,2.0,0.0,0.42,0.0,0.42,,2025-10-27 14:31:55+00:00,2025-10-27 15:46:25+00:00,bcd7950339dcf-139808683155556100,risk_backfave
SETTLED,406879008014,1.249599461,235,0.0,BACK,1.09,2.0,0.0,0.18,0.0,0.18,,2025-10-27 15:20:45+00:00,2025-10-27 15:46:25+00:00,bcd7950339dcf-139808712449724641,risk_backfave
SETTLED,406879060590,1.249599461,235,0.0,BACK,1.1,2.0,0.0,0.2,0.0,0.2,,2025-10-27 15:21:19+00:00,2025-10-27 15:46:25+00:00,bcd7950339dcf-139808712789915213,risk_backfave
SETTLED,406879068470,1.249599461,235,0.0,BACK,1.11,2.0,0.0,0.22,0.0,0.22,,2025-10-27 15:21:24+00:00,2025-10-27 15:46:25+00:00,bcd7950339dcf-139808712845007555,risk_backfave
SETTLED,406872784372,1.249599458,235,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2025-10-27 14:18:56+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808675366013957,risk_backfave
SETTLED,406873028018,1.249599458,235,0.0,BACK,1.18,2.0,0.0,0.36,0.0,0.36,,2025-10-27 14:20:55+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808676557499173,risk_backfave
SETTLED,406874125866,1.249599458,235,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-10-27 14:30:59+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808682593086432,risk_backfave
SETTLED,406874143825,1.249599458,235,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-10-27 14:31:09+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808682693170609,risk_backfave
SETTLED,406876388728,1.249599458,235,0.0,BACK,1.07,2.0,0.0,0.14,0.0,0.14,,2025-10-27 14:54:15+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808696553621799,risk_backfave
SETTLED,406877585418,1.249599458,235,0.0,BACK,1.03,2.0,0.0,0.06,0.0,0.06,,2025-10-27 15:07:45+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808704657563347,risk_backfave
SETTLED,406877790854,1.249599458,235,0.0,BACK,1.05,2.0,0.0,0.1,0.0,0.1,,2025-10-27 15:10:02+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808706027801101,risk_backfave
SETTLED,406878203372,1.249599458,235,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2025-10-27 15:13:37+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808708175558752,risk_backfave
SETTLED,406878245337,1.249599458,235,0.0,BACK,1.07,2.0,0.0,0.14,0.0,0.14,,2025-10-27 15:13:55+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808708351453388,risk_backfave
SETTLED,406878277822,1.249599458,235,0.0,BACK,1.1,2.0,0.0,0.2,0.0,0.2,,2025-10-27 15:14:15+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808708557786562,risk_backfave
SETTLED,406878292164,1.249599458,235,0.0,BACK,1.11,2.0,0.0,0.22,0.0,0.22,,2025-10-27 15:14:24+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808708646605817,risk_backfave
SETTLED,406878312623,1.249599458,235,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2025-10-27 15:14:36+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808708764097937,risk_backfave
SETTLED,406878345420,1.249599458,235,0.0,BACK,1.14,2.0,0.0,0.28,0.0,0.28,,2025-10-27 15:14:55+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808708952054826,risk_backfave
SETTLED,406878372277,1.249599458,235,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-10-27 15:15:06+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808709060186958,risk_backfave
SETTLED,406878386360,1.249599458,235,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2025-10-27 15:15:13+00:00,2025-10-27 15:46:24+00:00,bcd7950339dcf-139808709136141062,risk_backfave
