status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
OPEN,407616393841,1.249962060,61422697,0.0,BACK,1.27,2.0,0.0,,,,0.20869565217391317,2025-11-02 07:41:39+00:00,,bcd7950339dcf-139813620996827937,risk_backfave
OPEN,407616694075,1.249962060,61422697,0.0,BACK,1.25,2.0,0.0,,,,0.1739130434782612,2025-11-02 07:45:50+00:00,,bcd7950339dcf-139813623501431374,risk_backfave
OPEN,407616952562,1.249962060,61422697,0.0,BACK,1.17,2.0,0.0,,,,0.03478260869565242,2025-11-02 07:49:34+00:00,,bcd7950339dcf-139813625740496418,risk_backfave
OPEN,407617101013,1.249854810,37303,0.0,BACK,2.0,2.0,0.0,,,,0.7397260273972601,2025-11-02 07:51:40+00:00,,bcd7950339dcf-139813627000608991,risk_backfave
OPEN,407617231809,1.249962060,61422697,0.0,BACK,1.19,2.0,0.0,,,,0.06956521739130439,2025-11-02 07:53:34+00:00,,bcd7950339dcf-139813628142075994,risk_backfave
OPEN,407617269169,1.249854810,37303,0.0,BACK,1.02,2.0,0.0,,,,-0.6027397260273972,2025-11-02 07:54:11+00:00,,bcd7950339dcf-139813628513513079,risk_backfave
OPEN,407617288611,1.249854810,37303,0.0,BACK,1.03,2.0,0.0,,,,-0.5890410958904109,2025-11-02 07:54:30+00:00,,bcd7950339dcf-139813628701871197,risk_backfave
OPEN,407617301871,1.249854810,37303,0.0,BACK,2.0,2.0,0.0,,,,0.7397260273972601,2025-11-02 07:54:43+00:00,,bcd7950339dcf-139813628835031573,risk_backfave
OPEN,407617457307,1.249962060,61422697,0.0,BACK,1.22,2.0,0.0,,,,0.1217391304347828,2025-11-02 07:56:47+00:00,,bcd7950339dcf-139813630077878014,risk_backfave
OPEN,407617544401,1.249854810,37303,0.0,BACK,1.03,1.52,0.0,,,,-0.4476712328767123,2025-11-02 07:58:06+00:00,,bcd7950339dcf-139813630868752498,risk_backfave
