status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,413304227965,1.251782640,92719055,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-12-26 16:38:48+00:00,2025-12-26 17:36:50+00:00,bcd7950339dcf-139860599287230152,risk_backfave
SETTLED,413265360565,1.252026346,83500062,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-12-26 13:32:46+00:00,2025-12-26 16:07:12+00:00,bcd7950339dcf-139860487661642330,risk_backfave
SETTLED,413265489021,1.252026346,83500062,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-12-26 13:33:43+00:00,2025-12-26 16:07:12+00:00,bcd7950339dcf-139860488232609194,risk_backfave
SETTLED,413265626853,1.252026346,83500062,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-12-26 13:34:47+00:00,2025-12-26 16:07:12+00:00,bcd7950339dcf-139860488877301496,risk_backfave
SETTLED,413265721224,1.252026346,83500062,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-12-26 13:35:27+00:00,2025-12-26 16:07:12+00:00,bcd7950339dcf-139860489273467608,risk_backfave
SETTLED,413267282572,1.252026346,83500062,0.0,BACK,1.07,2.0,0.0,0.14,0.0,0.14,,2025-12-26 13:45:55+00:00,2025-12-26 16:07:12+00:00,bcd7950339dcf-139860495559232671,risk_backfave
SETTLED,413268150199,1.252026346,83500062,0.0,BACK,1.04,2.0,0.0,0.08,0.0,0.08,,2025-12-26 13:51:17+00:00,2025-12-26 16:07:12+00:00,bcd7950339dcf-139860498772430634,risk_backfave
SETTLED,413273715593,1.252026346,83500062,0.0,BACK,1.01,2.0,0.0,0.02,0.0,0.02,,2025-12-26 14:26:45+00:00,2025-12-26 16:07:12+00:00,bcd7950339dcf-139860520055598643,risk_backfave
SETTLED,413273741182,1.252026346,83500062,0.0,BACK,1.01,2.0,0.0,0.02,0.0,0.02,,2025-12-26 14:26:55+00:00,2025-12-26 16:07:12+00:00,bcd7950339dcf-139860520156855798,risk_backfave
SETTLED,413273766431,1.252026346,83500062,0.0,BACK,1.01,2.0,0.0,0.02,0.0,0.02,,2025-12-26 14:27:04+00:00,2025-12-26 16:07:12+00:00,bcd7950339dcf-139860520240963754,risk_backfave
SETTLED,413274018546,1.252026346,83500062,0.0,BACK,1.02,2.0,0.0,0.04,0.0,0.04,,2025-12-26 14:28:39+00:00,2025-12-26 16:07:12+00:00,bcd7950339dcf-139860521196241275,risk_backfave
SETTLED,413251519464,1.251961536,5728193,0.0,BACK,1.21,2.0,0.0,0.42,0.0,0.42,,2025-12-26 11:48:40+00:00,2025-12-26 13:37:48+00:00,bcd7950339dcf-139860425203332411,risk_backfave
SETTLED,413253272836,1.251961536,5728193,0.0,BACK,1.24,2.0,0.0,0.48,0.0,0.48,,2025-12-26 12:06:26+00:00,2025-12-26 13:37:48+00:00,bcd7950339dcf-139860435860845018,risk_backfave
SETTLED,413261106533,1.251961536,5728193,0.0,BACK,1.14,2.0,0.0,0.28,0.0,0.28,,2025-12-26 13:06:12+00:00,2025-12-26 13:37:48+00:00,bcd7950339dcf-139860471721863527,risk_backfave
SETTLED,413265474740,1.251961536,5728193,0.0,BACK,1.02,2.0,0.0,0.04,0.0,0.04,,2025-12-26 13:33:36+00:00,2025-12-26 13:37:48+00:00,bcd7950339dcf-139860488162793300,risk_backfave
