status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,413133441768,1.251942391,78573557,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-12-23 15:12:03+00:00,2025-12-23 18:10:01+00:00,bcd7950339dcf-139857955237975251,risk_backfave
SETTLED,413133515558,1.251942391,78573557,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2025-12-23 15:13:18+00:00,2025-12-23 18:10:01+00:00,bcd7950339dcf-139857955983558692,risk_backfave
SETTLED,413133529566,1.251942391,78573557,0.0,BACK,1.18,2.0,0.0,0.36,0.0,0.36,,2025-12-23 15:13:36+00:00,2025-12-23 18:10:01+00:00,bcd7950339dcf-139857956162709913,risk_backfave
SETTLED,413133622182,1.251942391,78573557,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2025-12-23 15:15:23+00:00,2025-12-23 18:10:01+00:00,bcd7950339dcf-139857957236452338,risk_backfave
SETTLED,413133673422,1.251942391,78573557,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-12-23 15:16:18+00:00,2025-12-23 18:10:01+00:00,bcd7950339dcf-139857957780670847,risk_backfave
SETTLED,413133708098,1.251942391,78573557,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-12-23 15:16:52+00:00,2025-12-23 18:10:01+00:00,bcd7950339dcf-139857958125101580,risk_backfave
SETTLED,413133877921,1.251942391,78573557,0.0,BACK,1.18,2.0,0.0,0.36,0.0,0.36,,2025-12-23 15:20:26+00:00,2025-12-23 18:10:01+00:00,bcd7950339dcf-139857960267518166,risk_backfave
SETTLED,413133905944,1.251942391,78573557,0.0,BACK,1.18,2.0,0.0,0.36,0.0,0.36,,2025-12-23 15:21:17+00:00,2025-12-23 18:10:01+00:00,bcd7950339dcf-139857960777791354,risk_backfave
SETTLED,413133923497,1.251942391,78573557,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2025-12-23 15:21:39+00:00,2025-12-23 18:10:01+00:00,bcd7950339dcf-139857960999800080,risk_backfave
SETTLED,413139990455,1.251942391,78573557,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2025-12-23 17:31:01+00:00,2025-12-23 18:10:01+00:00,bcd7950339dcf-139858038618913028,risk_backfave
SETTLED,413128728807,1.251953682,83500062,0.0,BACK,1.09,2.0,0.0,0.18,0.0,0.18,,2025-12-23 13:31:09+00:00,2025-12-23 16:14:43+00:00,bcd7950339dcf-139857894698559947,risk_backfave
SETTLED,413128775343,1.251953682,83500062,0.0,BACK,1.09,2.0,0.0,0.18,0.0,0.18,,2025-12-23 13:32:07+00:00,2025-12-23 16:14:43+00:00,bcd7950339dcf-139857895275956747,risk_backfave
SETTLED,413128837108,1.251953682,83500062,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2025-12-23 13:33:22+00:00,2025-12-23 16:14:43+00:00,bcd7950339dcf-139857896026550859,risk_backfave
SETTLED,413128916589,1.251953682,83500062,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2025-12-23 13:35:20+00:00,2025-12-23 16:14:43+00:00,bcd7950339dcf-139857897203264519,risk_backfave
SETTLED,413129033242,1.251953682,83500062,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2025-12-23 13:37:45+00:00,2025-12-23 16:14:43+00:00,bcd7950339dcf-139857898659440790,risk_backfave
SETTLED,413129041904,1.251953682,83500062,0.0,BACK,1.07,2.0,0.0,0.14,0.0,0.14,,2025-12-23 13:37:58+00:00,2025-12-23 16:14:43+00:00,bcd7950339dcf-139857898784578276,risk_backfave
SETTLED,413129054123,1.251953682,83500062,0.0,BACK,1.07,2.0,0.0,0.14,0.0,0.14,,2025-12-23 13:38:14+00:00,2025-12-23 16:14:43+00:00,bcd7950339dcf-139857898940519923,risk_backfave
SETTLED,413129070141,1.251953682,83500062,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-12-23 13:38:36+00:00,2025-12-23 16:14:43+00:00,bcd7950339dcf-139857899164489918,risk_backfave
SETTLED,413129135091,1.251953682,83500062,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-12-23 13:39:56+00:00,2025-12-23 16:14:43+00:00,bcd7950339dcf-139857899963347807,risk_backfave
SETTLED,413129145992,1.251953682,83500062,0.0,BACK,1.09,2.0,0.0,0.18,0.0,0.18,,2025-12-23 13:40:08+00:00,2025-12-23 16:14:43+00:00,bcd7950339dcf-139857900089462313,risk_backfave
