status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,408702606544,1.250348299,90640760,0.0,BACK,1.18,2.0,0.0,0.36,0.0,0.36,,2025-11-10 12:42:39+00:00,2025-11-10 14:02:48+00:00,bcd7950339dcf-139820713590108095,risk_backfave
SETTLED,408702736673,1.250348299,90640760,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2025-11-10 12:45:12+00:00,2025-11-10 14:02:48+00:00,bcd7950339dcf-139820715122743220,risk_backfave
SETTLED,408702796152,1.250348299,90640760,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2025-11-10 12:46:25+00:00,2025-11-10 14:02:48+00:00,bcd7950339dcf-139820715853137564,risk_backfave
SETTLED,408702823775,1.250348299,90640760,0.0,BACK,1.11,2.0,0.0,0.22,0.0,0.22,,2025-11-10 12:47:03+00:00,2025-11-10 14:02:48+00:00,bcd7950339dcf-139820716234310045,risk_backfave
SETTLED,408703224385,1.250348299,90640760,0.0,BACK,1.09,2.0,0.0,0.18,0.0,0.18,,2025-11-10 12:54:24+00:00,2025-11-10 14:02:48+00:00,bcd7950339dcf-139820720644864735,risk_backfave
SETTLED,408705261252,1.250348299,90640760,0.0,BACK,1.04,2.0,0.0,0.08,0.0,0.08,,2025-11-10 13:35:28+00:00,2025-11-10 14:02:48+00:00,bcd7950339dcf-139820745282156151,risk_backfave
SETTLED,408687280988,1.250348307,90870455,0.0,BACK,1.13,1.0,0.0,0.13,0.0,0.13,,2025-11-10 05:35:06+00:00,2025-11-10 08:43:56+00:00,bcd7950339dcf-139820457069141843,risk_backfave
SETTLED,408687298069,1.250348307,90870455,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2025-11-10 05:35:29+00:00,2025-11-10 08:43:56+00:00,bcd7950339dcf-139820457296532625,risk_backfave
SETTLED,408689683762,1.250348307,90870455,0.0,BACK,1.11,2.0,0.0,0.22,0.0,0.22,,2025-11-10 06:56:57+00:00,2025-11-10 08:43:56+00:00,bcd7950339dcf-139820506175710671,risk_backfave
SETTLED,408689986230,1.250348307,90870455,0.0,BACK,1.15,2.0,0.0,0.3,0.0,0.3,,2025-11-10 07:08:38+00:00,2025-11-10 08:43:56+00:00,bcd7950339dcf-139820513184749642,risk_backfave
SETTLED,408690046682,1.250348307,90870455,0.0,BACK,1.09,2.0,0.0,0.18,0.0,0.18,,2025-11-10 07:11:16+00:00,2025-11-10 08:43:56+00:00,bcd7950339dcf-139820514760992034,risk_backfave
SETTLED,408686532753,1.250069551,37302,0.0,BACK,1.04,1.19,0.0,-1.19,0.0,-1.19,,2025-11-10 05:11:04+00:00,2025-11-10 06:47:57+00:00,bcd7950339dcf-139820442647588315,risk_backfave
SETTLED,408686764191,1.250069551,37302,0.0,BACK,1.03,2.0,0.0,-2.0,0.0,-2.0,,2025-11-10 05:18:05+00:00,2025-11-10 06:47:57+00:00,bcd7950339dcf-139820446854048333,risk_backfave
SETTLED,408687086837,1.250069551,37302,0.0,BACK,1.06,2.0,0.0,-2.0,0.0,-2.0,,2025-11-10 05:29:34+00:00,2025-11-10 06:47:57+00:00,bcd7950339dcf-139820453745201661,risk_backfave
SETTLED,408687360235,1.250069551,37302,0.0,BACK,1.07,2.0,0.0,-2.0,0.0,-2.0,,2025-11-10 05:37:23+00:00,2025-11-10 06:47:57+00:00,bcd7950339dcf-139820458430602834,risk_backfave
SETTLED,408687466588,1.250069551,37302,0.0,BACK,1.14,2.0,0.0,-2.0,0.0,-2.0,,2025-11-10 05:41:39+00:00,2025-11-10 06:47:57+00:00,bcd7950339dcf-139820460997271744,risk_backfave
SETTLED,408687526019,1.250069551,37302,0.0,BACK,1.09,2.0,0.0,-2.0,0.0,-2.0,,2025-11-10 05:44:01+00:00,2025-11-10 06:47:57+00:00,bcd7950339dcf-139820462410506053,risk_backfave
SETTLED,408687709130,1.250069551,37302,0.0,BACK,1.05,2.0,0.0,-2.0,0.0,-2.0,,2025-11-10 05:50:29+00:00,2025-11-10 06:47:57+00:00,bcd7950339dcf-139820466294975269,risk_backfave
SETTLED,408688736866,1.250069551,37303,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-11-10 06:26:26+00:00,2025-11-10 06:47:57+00:00,bcd7950339dcf-139820487860972683,risk_backfave
SETTLED,408688749277,1.250069551,37303,0.0,BACK,1.26,2.0,0.0,0.52,0.0,0.52,,2025-11-10 06:26:37+00:00,2025-11-10 06:47:57+00:00,bcd7950339dcf-139820487976457095,risk_backfave
SETTLED,408688796478,1.250069551,37303,0.0,BACK,1.22,2.0,0.0,0.44,0.0,0.44,,2025-11-10 06:28:10+00:00,2025-11-10 06:47:57+00:00,bcd7950339dcf-139820488905596687,risk_backfave
SETTLED,408680713187,1.250332943,37303,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-11-10 02:18:12+00:00,2025-11-10 03:21:34+00:00,bcd7950339dcf-139820338927745178,risk_backfave
SETTLED,408680863737,1.250332943,37303,0.0,BACK,1.14,2.0,0.0,0.28,0.0,0.28,,2025-11-10 02:21:27+00:00,2025-11-10 03:21:34+00:00,bcd7950339dcf-139820340876140527,risk_backfave
SETTLED,408681070982,1.250332943,37303,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2025-11-10 02:26:18+00:00,2025-11-10 03:21:34+00:00,bcd7950339dcf-139820343782033663,risk_backfave
SETTLED,408681084932,1.250332943,37303,0.0,BACK,1.1,2.0,0.0,0.2,0.0,0.2,,2025-11-10 02:26:34+00:00,2025-11-10 03:21:34+00:00,bcd7950339dcf-139820343946159949,risk_backfave
SETTLED,408681118170,1.250332943,37303,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-11-10 02:27:06+00:00,2025-11-10 03:21:34+00:00,bcd7950339dcf-139820344269222941,risk_backfave
SETTLED,408681123000,1.250332943,37303,0.0,BACK,1.1,2.0,0.0,0.2,0.0,0.2,,2025-11-10 02:27:12+00:00,2025-11-10 03:21:34+00:00,bcd7950339dcf-139820344323446832,risk_backfave
SETTLED,408681133551,1.250332943,37303,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2025-11-10 02:27:25+00:00,2025-11-10 03:21:34+00:00,bcd7950339dcf-139820344453547031,risk_backfave
SETTLED,408681150589,1.250332943,37303,0.0,BACK,1.21,2.0,0.0,0.42,0.0,0.42,,2025-11-10 02:27:53+00:00,2025-11-10 03:21:34+00:00,bcd7950339dcf-139820344734557155,risk_backfave
SETTLED,408681231592,1.250332943,37303,0.0,BACK,1.14,2.0,0.0,0.28,0.0,0.28,,2025-11-10 02:29:56+00:00,2025-11-10 03:21:34+00:00,bcd7950339dcf-139820345969434253,risk_backfave
SETTLED,408681248666,1.250332943,37303,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2025-11-10 02:30:17+00:00,2025-11-10 03:21:34+00:00,bcd7950339dcf-139820346175475897,risk_backfave
