status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,404798521924,1.248863796,37303,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2025-10-10 16:23:24+00:00,2025-10-10 18:15:09+00:00,bcd7950339dcf-139794062046992820,risk_backfave
SETTLED,404804361033,1.248863795,3786092,0.0,BACK,1.21,2.0,0.0,0.42,0.0,0.42,,2025-10-10 17:02:58+00:00,2025-10-10 18:15:08+00:00,bcd7950339dcf-139794085779144710,risk_backfave
SETTLED,404811435573,1.248863795,3786092,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2025-10-10 17:51:20+00:00,2025-10-10 18:15:08+00:00,bcd7950339dcf-139794114797906760,risk_backfave
SETTLED,404811488286,1.248863795,3786092,0.0,BACK,1.12,2.0,0.0,0.24,0.0,0.24,,2025-10-10 17:51:52+00:00,2025-10-10 18:15:08+00:00,bcd7950339dcf-139794115125021200,risk_backfave
SETTLED,404757610760,1.248776813,88050721,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-10-10 09:55:56+00:00,2025-10-10 16:21:51+00:00,bcd7950339dcf-139793829566438570,risk_backfave
SETTLED,404757834077,1.248776813,88050721,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-10-10 09:58:50+00:00,2025-10-10 16:21:51+00:00,bcd7950339dcf-139793831300440190,risk_backfave
SETTLED,404758507694,1.248776813,88050721,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2025-10-10 10:05:32+00:00,2025-10-10 16:21:51+00:00,bcd7950339dcf-139793835320309580,risk_backfave
SETTLED,404758543113,1.248776813,88050721,0.0,BACK,1.22,2.0,0.0,0.44,0.0,0.44,,2025-10-10 10:05:51+00:00,2025-10-10 16:21:51+00:00,bcd7950339dcf-139793835512205850,risk_backfave
SETTLED,404769081562,1.248776813,88050721,0.0,BACK,1.11,2.0,0.0,0.22,0.0,0.22,,2025-10-10 12:02:31+00:00,2025-10-10 16:21:51+00:00,bcd7950339dcf-139793905514540740,risk_backfave
SETTLED,404769090159,1.248776813,88050721,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2025-10-10 12:02:37+00:00,2025-10-10 16:21:51+00:00,bcd7950339dcf-139793905577456580,risk_backfave
SETTLED,404769577959,1.248776813,88050721,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-10-10 12:08:25+00:00,2025-10-10 16:21:51+00:00,bcd7950339dcf-139793909052165720,risk_backfave
SETTLED,404770342579,1.248776813,88050721,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-10-10 12:16:39+00:00,2025-10-10 16:21:51+00:00,bcd7950339dcf-139793913995426380,risk_backfave
SETTLED,404770992773,1.248776813,88050721,0.0,BACK,1.11,2.0,0.0,0.22,0.0,0.22,,2025-10-10 12:23:59+00:00,2025-10-10 16:21:51+00:00,bcd7950339dcf-139793918397601920,risk_backfave
SETTLED,404781049036,1.248776813,88050721,0.0,BACK,1.03,20.0,0.0,0.6,0.0,0.6,,2025-10-10 13:55:03+00:00,2025-10-10 16:21:51+00:00,,
SETTLED,404770234784,1.248863659,89724300,0.0,BACK,1.27,2.0,0.0,0.54,0.0,0.54,,2025-10-10 12:15:30+00:00,2025-10-10 15:50:37+00:00,bcd7950339dcf-139793913301622910,risk_backfave
SETTLED,404787960252,1.248871784,37303,0.0,BACK,1.04,2.0,0.0,0.08,0.0,0.08,,2025-10-10 14:57:27+00:00,2025-10-10 15:30:54+00:00,bcd7950339dcf-139794010471251600,risk_backfave
SETTLED,404788803922,1.248871784,37303,0.0,BACK,1.05,2.0,0.0,0.1,0.0,0.1,,2025-10-10 15:06:01+00:00,2025-10-10 15:30:54+00:00,bcd7950339dcf-139794015613258040,risk_backfave
SETTLED,404788867985,1.248871783,77850062,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-10-10 15:06:34+00:00,2025-10-10 15:30:54+00:00,bcd7950339dcf-139794015947386210,risk_backfave
SETTLED,404789350598,1.248871783,77850062,0.0,BACK,1.02,2.0,0.0,0.04,0.0,0.04,,2025-10-10 15:11:17+00:00,2025-10-10 15:30:54+00:00,bcd7950339dcf-139794018772072130,risk_backfave
SETTLED,404789385661,1.248871783,77850062,0.0,BACK,1.04,2.0,0.0,0.08,0.0,0.08,,2025-10-10 15:11:39+00:00,2025-10-10 15:30:54+00:00,bcd7950339dcf-139794018998497770,risk_backfave
SETTLED,404789521524,1.248871783,77850062,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2025-10-10 15:13:05+00:00,2025-10-10 15:30:54+00:00,bcd7950339dcf-139794019849926120,risk_backfave
SETTLED,404789741054,1.248871783,77850062,0.0,BACK,1.07,2.0,0.0,0.14,0.0,0.14,,2025-10-10 15:15:11+00:00,2025-10-10 15:30:54+00:00,bcd7950339dcf-139794021114763010,risk_backfave
SETTLED,404761078331,1.248863804,2857971,0.0,BACK,1.11,2.0,0.0,0.22,0.0,0.22,,2025-10-10 10:32:49+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793851690708360,risk_backfave
SETTLED,404761288323,1.248863804,2857971,0.0,BACK,1.15,2.0,0.0,0.3,0.0,0.3,,2025-10-10 10:34:52+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793852922483110,risk_backfave
SETTLED,404761338555,1.248863804,2857971,0.0,BACK,1.14,2.0,0.0,0.28,0.0,0.28,,2025-10-10 10:35:20+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793853201706440,risk_backfave
SETTLED,404761524605,1.248863804,2857971,0.0,BACK,1.15,2.0,0.0,0.3,0.0,0.3,,2025-10-10 10:37:10+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793854301636160,risk_backfave
SETTLED,404761715886,1.248863804,2857971,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2025-10-10 10:39:04+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793855442772470,risk_backfave
SETTLED,404763084467,1.248863804,2857971,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-10-10 10:53:04+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793863845357160,risk_backfave
SETTLED,404763336687,1.248863804,2857971,0.0,BACK,1.1,2.0,0.0,0.2,0.0,0.2,,2025-10-10 10:56:00+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793865605833110,risk_backfave
SETTLED,404763477443,1.248863804,2857971,0.0,BACK,1.09,2.0,0.0,0.18,0.0,0.18,,2025-10-10 10:57:41+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793866610081300,risk_backfave
SETTLED,404763697990,1.248863804,2857971,0.0,BACK,1.12,2.0,0.0,0.24,0.0,0.24,,2025-10-10 11:00:02+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793868029291150,risk_backfave
SETTLED,404764014877,1.248863804,2857971,0.0,BACK,1.14,2.0,0.0,0.28,0.0,0.28,,2025-10-10 11:03:52+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793870327647650,risk_backfave
SETTLED,404764121628,1.248863804,2857971,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-10-10 11:05:06+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793871061213830,risk_backfave
SETTLED,404764145251,1.248863804,2857971,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-10-10 11:05:23+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793871234873840,risk_backfave
SETTLED,404766567336,1.248863804,2857971,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2025-10-10 11:32:28+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793887479643120,risk_backfave
SETTLED,404767182799,1.248863804,2857971,0.0,BACK,1.09,2.0,0.0,0.18,0.0,0.18,,2025-10-10 11:38:36+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793891169082500,risk_backfave
SETTLED,404768681675,1.248863804,2857971,0.0,BACK,1.09,2.0,0.0,0.18,0.0,0.18,,2025-10-10 11:57:06+00:00,2025-10-10 13:38:21+00:00,bcd7950339dcf-139793902265222750,risk_backfave
SETTLED,404760754009,1.248863657,37303,0.0,BACK,1.03,2.0,0.0,0.06,0.0,0.06,,2025-10-10 10:29:32+00:00,2025-10-10 11:45:33+00:00,bcd7950339dcf-139793849725877760,risk_backfave
SETTLED,404759310621,1.248863656,89724114,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-10-10 10:14:12+00:00,2025-10-10 11:45:22+00:00,bcd7950339dcf-139793840520197790,risk_backfave
SETTLED,404759502034,1.248863656,89724114,0.0,BACK,1.14,2.0,0.0,0.28,0.0,0.28,,2025-10-10 10:16:18+00:00,2025-10-10 11:45:22+00:00,bcd7950339dcf-139793841785766380,risk_backfave
SETTLED,404759616435,1.248863656,89724114,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-10-10 10:17:33+00:00,2025-10-10 11:45:22+00:00,bcd7950339dcf-139793842539294860,risk_backfave
SETTLED,404760242699,1.248863656,89724114,0.0,BACK,1.12,2.0,0.0,0.24,0.0,0.24,,2025-10-10 10:24:23+00:00,2025-10-10 11:45:22+00:00,bcd7950339dcf-139793846637401920,risk_backfave
SETTLED,404754774992,1.248863788,37303,0.0,BACK,1.05,2.0,0.0,0.1,0.0,0.1,,2025-10-10 09:16:02+00:00,2025-10-10 09:22:10+00:00,bcd7950339dcf-139793805627211040,risk_backfave
SETTLED,404744779447,1.248863787,247650,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-10-10 06:01:55+00:00,2025-10-10 09:21:57+00:00,bcd7950339dcf-139793689151284460,risk_backfave
SETTLED,404744806337,1.248863787,247650,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2025-10-10 06:02:28+00:00,2025-10-10 09:21:57+00:00,bcd7950339dcf-139793689489627220,risk_backfave
SETTLED,404744820422,1.248863787,247650,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2025-10-10 06:02:47+00:00,2025-10-10 09:21:57+00:00,bcd7950339dcf-139793689671595390,risk_backfave
SETTLED,404746251273,1.248863787,247650,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-10-10 06:37:25+00:00,2025-10-10 09:21:57+00:00,bcd7950339dcf-139793710453536410,risk_backfave
