status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,405102491722,1.248974213,89649591,0.0,BACK,1.15,2.0,0.0,0.3,0.0,0.3,,2025-10-13 03:11:30+00:00,2025-10-13 04:09:52+00:00,bcd7950339dcf-139796178906575310,risk_backfave
SETTLED,405102501906,1.248974213,89649591,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2025-10-13 03:11:47+00:00,2025-10-13 04:09:52+00:00,bcd7950339dcf-139796179073489980,risk_backfave
SETTLED,405102513843,1.248974213,89649591,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2025-10-13 03:12:08+00:00,2025-10-13 04:09:52+00:00,bcd7950339dcf-139796179288927740,risk_backfave
SETTLED,405102655050,1.248974213,89649591,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2025-10-13 03:15:59+00:00,2025-10-13 04:09:52+00:00,bcd7950339dcf-139796181597406200,risk_backfave
SETTLED,405102926869,1.248974213,89649591,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-10-13 03:24:04+00:00,2025-10-13 04:09:52+00:00,bcd7950339dcf-139796186444670770,risk_backfave
SETTLED,405103108132,1.248974213,89649591,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-10-13 03:29:28+00:00,2025-10-13 04:09:52+00:00,bcd7950339dcf-139796189684519830,risk_backfave
SETTLED,405103204351,1.248974213,89649591,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2025-10-13 03:32:13+00:00,2025-10-13 04:09:52+00:00,bcd7950339dcf-139796191338741090,risk_backfave
SETTLED,405103284989,1.248974213,89649591,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-10-13 03:34:30+00:00,2025-10-13 04:09:52+00:00,bcd7950339dcf-139796192702496100,risk_backfave
SETTLED,405103291651,1.248974213,89649591,0.0,BACK,1.24,2.0,0.0,0.48,0.0,0.48,,2025-10-13 03:34:44+00:00,2025-10-13 04:09:52+00:00,bcd7950339dcf-139796192842500540,risk_backfave
SETTLED,405103582575,1.248974213,89649591,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-10-13 03:44:53+00:00,2025-10-13 04:09:52+00:00,bcd7950339dcf-139796198930023170,risk_backfave
SETTLED,405103604512,1.248974213,89649591,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-10-13 03:45:25+00:00,2025-10-13 04:09:52+00:00,bcd7950339dcf-139796199259093180,risk_backfave
SETTLED,405103608380,1.248974213,89649591,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-10-13 03:45:32+00:00,2025-10-13 04:09:52+00:00,bcd7950339dcf-139796199321947940,risk_backfave
