status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
SETTLED,408854575766,1.250456137,37303,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-11-12 17:28:03+00:00,2025-11-12 17:55:01+00:00,bcd7950339dcf-139822612835014004,risk_backfave
SETTLED,408854647803,1.250456137,37303,0.0,BACK,1.09,2.0,0.0,0.18,0.0,0.18,,2025-11-12 17:29:03+00:00,2025-11-12 17:55:01+00:00,bcd7950339dcf-139822613434749042,risk_backfave
SETTLED,408854791168,1.250456137,37303,0.0,BACK,1.11,0.91,0.0,0.1,0.0,0.1,,2025-11-12 17:30:59+00:00,2025-11-12 17:55:01+00:00,bcd7950339dcf-139822614590226768,risk_backfave
SETTLED,408854865715,1.250456137,37303,0.0,BACK,1.14,2.0,0.0,0.28,0.0,0.28,,2025-11-12 17:31:52+00:00,2025-11-12 17:55:01+00:00,bcd7950339dcf-139822615125082918,risk_backfave
SETTLED,408855020493,1.250456137,37303,0.0,BACK,1.1,2.0,0.0,0.2,0.0,0.2,,2025-11-12 17:33:37+00:00,2025-11-12 17:55:01+00:00,bcd7950339dcf-139822616170329565,risk_backfave
SETTLED,408856517320,1.250456137,37303,0.0,BACK,1.03,2.0,0.0,0.06,0.0,0.06,,2025-11-12 17:49:46+00:00,2025-11-12 17:55:01+00:00,bcd7950339dcf-139822625860884648,risk_backfave
SETTLED,408846358314,1.250456136,247649,0.0,BACK,1.22,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 15:17:07+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822534276492050,risk_backfave
SETTLED,408846593104,1.250456136,247649,0.0,BACK,1.18,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 15:20:56+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822536568573848,risk_backfave
SETTLED,408846609009,1.250456136,247649,0.0,BACK,1.2,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 15:21:15+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822536752898830,risk_backfave
SETTLED,408846994017,1.250456136,247649,0.0,BACK,1.09,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 15:27:32+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822540525192402,risk_backfave
SETTLED,408847076801,1.250456136,247649,0.0,BACK,1.09,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 15:28:38+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822541188406219,risk_backfave
SETTLED,408847113691,1.250456136,247649,0.0,BACK,1.11,0.72,0.0,-0.72,0.0,-0.72,,2025-11-12 15:29:07+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822541472781932,risk_backfave
SETTLED,408847193211,1.250456136,247649,0.0,BACK,1.1,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 15:30:15+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822542158809190,risk_backfave
SETTLED,408848204410,1.250456136,247649,0.0,BACK,1.06,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 15:48:45+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822553259546558,risk_backfave
SETTLED,408848226806,1.250456136,247649,0.0,BACK,1.07,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 15:49:09+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822553491566114,risk_backfave
SETTLED,408849719298,1.250456136,247649,0.0,BACK,1.07,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 16:14:11+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822568516468418,risk_backfave
SETTLED,408849740554,1.250456136,247649,0.0,BACK,1.08,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 16:14:34+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822568740567825,risk_backfave
SETTLED,408849886266,1.250456136,247649,0.0,BACK,1.12,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 16:17:04+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822570244274590,risk_backfave
SETTLED,408849919645,1.250456136,247649,0.0,BACK,1.13,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 16:17:48+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822570686594967,risk_backfave
SETTLED,408849959091,1.250456136,247649,0.0,BACK,1.16,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 16:18:38+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822571188854832,risk_backfave
SETTLED,408849969341,1.250456136,247649,0.0,BACK,1.21,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 16:18:48+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822571288045326,risk_backfave
SETTLED,408855743763,1.250456136,86287382,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-11-12 17:41:06+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822620665142720,risk_backfave
SETTLED,408855754422,1.250456136,247649,0.0,LAY,6.6,2.0,0.0,2.0,0.0,2.0,,2025-11-12 17:41:12+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822620728592757,risk_backfave
SETTLED,408855764664,1.250456136,247649,0.0,LAY,5.7,2.0,0.0,2.0,0.0,2.0,,2025-11-12 17:41:19+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822620796613064,risk_backfave
SETTLED,408855975253,1.250456136,86287382,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-11-12 17:43:23+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822622032870312,risk_backfave
SETTLED,408856522046,1.250456136,86287382,0.0,BACK,1.04,2.0,0.0,0.08,0.0,0.08,,2025-11-12 17:49:50+00:00,2025-11-12 17:55:00+00:00,bcd7950339dcf-139822625902795995,risk_backfave
SETTLED,408843460664,1.250379461,37303,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2025-11-12 14:31:17+00:00,2025-11-12 15:01:44+00:00,bcd7950339dcf-139822506774757639,risk_backfave
SETTLED,408843618162,1.250379461,37303,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2025-11-12 14:33:09+00:00,2025-11-12 15:01:44+00:00,bcd7950339dcf-139822507897324850,risk_backfave
SETTLED,408830649050,1.250379462,37302,0.0,BACK,1.02,2.0,0.0,0.04,0.0,0.04,,2025-11-12 11:08:57+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822385370779845,risk_backfave
SETTLED,408830957977,1.250379462,37302,0.0,BACK,1.03,2.0,0.0,0.06,0.0,0.06,,2025-11-12 11:14:19+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822388597174555,risk_backfave
SETTLED,408833534664,1.250379460,41151668,0.0,BACK,1.22,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 11:54:33+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822412737865945,risk_backfave
SETTLED,408834343739,1.250379460,41151668,0.0,BACK,1.11,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 12:09:24+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822421649429338,risk_backfave
SETTLED,408834582377,1.250379460,41151668,0.0,BACK,1.16,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 12:14:33+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822424731674269,risk_backfave
SETTLED,408834606351,1.250379460,41151668,0.0,BACK,1.19,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 12:15:02+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822425026802387,risk_backfave
SETTLED,408836033603,1.250379460,41151668,0.0,BACK,1.05,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 12:38:11+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822438917061951,risk_backfave
SETTLED,408836329055,1.250379460,41151668,0.0,BACK,1.07,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 12:43:50+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822442306682749,risk_backfave
SETTLED,408836487484,1.250379460,41151668,0.0,BACK,1.09,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 12:46:27+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822443875050313,risk_backfave
SETTLED,408836515601,1.250379460,41151668,0.0,BACK,1.12,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 12:47:02+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822444229175906,risk_backfave
SETTLED,408836675649,1.250379460,41151668,0.0,BACK,1.21,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 12:50:26+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822446268748485,risk_backfave
SETTLED,408836772191,1.250379460,41151668,0.0,BACK,1.2,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 12:52:14+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822447343103859,risk_backfave
SETTLED,408837159349,1.250379460,41151668,0.0,BACK,1.13,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 12:58:56+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822451367109450,risk_backfave
SETTLED,408837306498,1.250379460,41151668,0.0,BACK,1.13,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 13:00:37+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822452370552533,risk_backfave
SETTLED,408838268879,1.250379460,41151668,0.0,BACK,1.09,0.59,0.0,-0.59,0.0,-0.59,,2025-11-12 13:14:37+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822460772114670,risk_backfave
SETTLED,408841524239,1.250379460,41151668,0.0,BACK,1.17,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 14:03:49+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822490294922284,risk_backfave
SETTLED,408842285550,1.250379460,41151668,0.0,BACK,1.15,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 14:14:07+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822496474578513,risk_backfave
SETTLED,408844767598,1.250379460,41151668,0.0,LAY,8.2,2.0,0.0,2.0,0.0,2.0,,2025-11-12 14:50:05+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822518054398636,risk_backfave
SETTLED,408844774941,1.250379460,41151668,0.0,LAY,8.8,2.0,0.0,2.0,0.0,2.0,,2025-11-12 14:50:16+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822518163573922,risk_backfave
SETTLED,408844890714,1.250379460,60662897,0.0,BACK,1.05,2.0,0.0,0.1,0.0,0.1,,2025-11-12 14:52:33+00:00,2025-11-12 15:01:42+00:00,bcd7950339dcf-139822519534537011,risk_backfave
SETTLED,408836535940,1.250379457,60551674,0.0,BACK,1.17,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 12:47:31+00:00,2025-11-12 14:24:57+00:00,bcd7950339dcf-139822444515596761,risk_backfave
SETTLED,408837191784,1.250379457,60551674,0.0,BACK,1.16,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 12:59:16+00:00,2025-11-12 14:24:57+00:00,bcd7950339dcf-139822451569290004,risk_backfave
SETTLED,408837531531,1.250379457,60551674,0.0,BACK,1.12,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 13:03:34+00:00,2025-11-12 14:24:57+00:00,bcd7950339dcf-139822454149097132,risk_backfave
SETTLED,408837553152,1.250379457,60551674,0.0,BACK,1.17,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 13:03:54+00:00,2025-11-12 14:24:57+00:00,bcd7950339dcf-139822454344311799,risk_backfave
SETTLED,408837578724,1.250379457,60551674,0.0,BACK,1.18,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 13:04:22+00:00,2025-11-12 14:24:57+00:00,bcd7950339dcf-139822454621037644,risk_backfave
SETTLED,408837651836,1.250379457,60551674,0.0,BACK,1.18,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 13:05:27+00:00,2025-11-12 14:24:57+00:00,bcd7950339dcf-139822455278742838,risk_backfave
SETTLED,408837719629,1.250379457,60551674,0.0,BACK,1.2,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 13:06:20+00:00,2025-11-12 14:24:57+00:00,bcd7950339dcf-139822455802295568,risk_backfave
SETTLED,408840419580,1.250379457,60551673,0.0,BACK,1.25,2.0,0.0,0.5,0.0,0.5,,2025-11-12 13:46:22+00:00,2025-11-12 14:24:57+00:00,bcd7950339dcf-139822479828618921,risk_backfave
SETTLED,408842253943,1.250379457,60551674,0.0,LAY,10.0,2.0,0.0,2.0,0.0,2.0,,2025-11-12 14:13:42+00:00,2025-11-12 14:24:57+00:00,bcd7950339dcf-139822496227091665,risk_backfave
SETTLED,408842357209,1.250379457,60551673,0.0,BACK,1.1,2.0,0.0,0.2,0.0,0.2,,2025-11-12 14:15:15+00:00,2025-11-12 14:24:57+00:00,bcd7950339dcf-139822497155456445,risk_backfave
SETTLED,408842380531,1.250379457,60551673,0.0,BACK,1.16,2.0,0.0,0.31,0.0,0.31,,2025-11-12 14:15:38+00:00,2025-11-12 14:24:57+00:00,bcd7950339dcf-139822497381589617,risk_backfave
SETTLED,408830126286,1.250379468,37303,0.0,BACK,6.0,2.0,0.0,-2.0,0.0,-2.0,,2025-11-12 11:00:18+00:00,2025-11-12 14:23:17+00:00,bcd7950339dcf-139822380180927330,risk_backfave
SETTLED,408835797541,1.250379468,37302,0.0,BACK,1.04,2.0,0.0,0.08,0.0,0.08,,2025-11-12 12:34:20+00:00,2025-11-12 14:23:17+00:00,bcd7950339dcf-139822436601637397,risk_backfave
SETTLED,408836630951,1.250379466,60551675,0.0,BACK,1.17,2.0,0.0,0.34,0.0,0.34,,2025-11-12 12:49:36+00:00,2025-11-12 14:23:15+00:00,bcd7950339dcf-139822445763120270,risk_backfave
SETTLED,408836678256,1.250379466,60551675,0.0,BACK,1.2,2.0,0.0,0.4,0.0,0.4,,2025-11-12 12:50:28+00:00,2025-11-12 14:23:15+00:00,bcd7950339dcf-139822446288591169,risk_backfave
SETTLED,408836857629,1.250379466,60551675,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-11-12 12:54:09+00:00,2025-11-12 14:23:15+00:00,bcd7950339dcf-139822448497644043,risk_backfave
SETTLED,408836953730,1.250379466,60551675,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-11-12 12:55:55+00:00,2025-11-12 14:23:15+00:00,bcd7950339dcf-139822449550170220,risk_backfave
SETTLED,408837240759,1.250379466,60551675,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-11-12 12:59:54+00:00,2025-11-12 14:23:15+00:00,bcd7950339dcf-139822451946129607,risk_backfave
SETTLED,408837260659,1.250379466,60551675,0.0,BACK,1.18,2.0,0.0,0.36,0.0,0.36,,2025-11-12 13:00:05+00:00,2025-11-12 14:23:15+00:00,bcd7950339dcf-139822452050423074,risk_backfave
SETTLED,408837416042,1.250379466,60551675,0.0,BACK,1.18,2.0,0.0,0.36,0.0,0.36,,2025-11-12 13:02:01+00:00,2025-11-12 14:23:15+00:00,bcd7950339dcf-139822453216047770,risk_backfave
SETTLED,408838382631,1.250379466,60551675,0.0,BACK,1.18,2.0,0.0,0.36,0.0,0.36,,2025-11-12 13:16:01+00:00,2025-11-12 14:23:15+00:00,bcd7950339dcf-139822461613107277,risk_backfave
SETTLED,408838621498,1.250379466,60551675,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-11-12 13:19:22+00:00,2025-11-12 14:23:15+00:00,bcd7950339dcf-139822463625557389,risk_backfave
SETTLED,408838628416,1.250379466,60551675,0.0,BACK,1.18,1.37,0.0,0.25,0.0,0.25,,2025-11-12 13:19:29+00:00,2025-11-12 14:23:15+00:00,bcd7950339dcf-139822463689928625,risk_backfave
SETTLED,408839037273,1.250379466,60551675,0.0,BACK,1.11,2.0,0.0,0.22,0.0,0.22,,2025-11-12 13:25:37+00:00,2025-11-12 14:23:15+00:00,bcd7950339dcf-139822467379703003,risk_backfave
SETTLED,408839098224,1.250379466,60551675,0.0,BACK,1.12,2.0,0.0,0.24,0.0,0.24,,2025-11-12 13:26:29+00:00,2025-11-12 14:23:15+00:00,bcd7950339dcf-139822467895450333,risk_backfave
SETTLED,408830198380,1.250459128,37302,0.0,BACK,1.02,1.52,0.0,0.03,0.0,0.03,,2025-11-12 11:01:27+00:00,2025-11-12 14:06:07+00:00,bcd7950339dcf-139822380878650434,risk_backfave
SETTLED,408830198375,1.250459126,90870444,0.0,BACK,1.16,2.0,0.0,0.32,0.0,0.32,,2025-11-12 11:01:27+00:00,2025-11-12 14:06:06+00:00,bcd7950339dcf-139822380878644797,risk_backfave
SETTLED,408830516958,1.250459126,90870444,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2025-11-12 11:06:52+00:00,2025-11-12 14:06:06+00:00,bcd7950339dcf-139822384121002963,risk_backfave
SETTLED,408831133825,1.250459126,90870444,0.0,BACK,1.07,2.0,0.0,0.14,0.0,0.14,,2025-11-12 11:16:42+00:00,2025-11-12 14:06:06+00:00,bcd7950339dcf-139822390024891484,risk_backfave
SETTLED,408832494615,1.250459126,90870444,0.0,BACK,1.1,2.0,0.0,0.2,0.0,0.2,,2025-11-12 11:37:25+00:00,2025-11-12 14:06:06+00:00,bcd7950339dcf-139822402457641332,risk_backfave
SETTLED,408828422195,1.250372263,90213197,0.0,BACK,1.19,2.0,0.0,0.38,0.0,0.38,,2025-11-12 10:36:14+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822365749032029,risk_backfave
SETTLED,408829079561,1.250372263,90213197,0.0,BACK,1.1,2.0,0.0,0.2,0.0,0.2,,2025-11-12 10:44:16+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822370568058331,risk_backfave
SETTLED,408829125927,1.250372263,90213197,0.0,BACK,1.12,2.0,0.0,0.24,0.0,0.24,,2025-11-12 10:45:06+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822371067685331,risk_backfave
SETTLED,408829212405,1.250372263,90213197,0.0,BACK,1.13,2.0,0.0,0.26,0.0,0.26,,2025-11-12 10:46:36+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822371965012267,risk_backfave
SETTLED,408829488562,1.250372263,90213197,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-11-12 10:50:21+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822374211642939,risk_backfave
SETTLED,408829682644,1.250372263,90213197,0.0,BACK,1.04,2.0,0.0,0.08,0.0,0.08,,2025-11-12 10:52:58+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822375786890470,risk_backfave
SETTLED,408829703654,1.250372263,90213197,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2025-11-12 10:53:15+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822375950267150,risk_backfave
SETTLED,408830147017,1.250372263,90213197,0.0,BACK,1.02,2.0,0.0,0.04,0.0,0.04,,2025-11-12 11:00:35+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822380358151215,risk_backfave
SETTLED,408830229460,1.250372263,90213197,0.0,BACK,1.04,2.0,0.0,0.08,0.0,0.08,,2025-11-12 11:02:01+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822381216016447,risk_backfave
SETTLED,408830245637,1.250372263,90213197,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2025-11-12 11:02:19+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822381394115199,risk_backfave
SETTLED,408830270971,1.250372263,90213197,0.0,BACK,1.08,2.0,0.0,0.16,0.0,0.16,,2025-11-12 11:02:41+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822381615615288,risk_backfave
SETTLED,408830325976,1.250372263,90213197,0.0,BACK,1.02,2.0,0.0,0.04,0.0,0.04,,2025-11-12 11:03:31+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822382119323666,risk_backfave
SETTLED,408830344363,1.250372263,90213197,0.0,BACK,1.06,2.0,0.0,0.12,0.0,0.12,,2025-11-12 11:03:51+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822382313596165,risk_backfave
SETTLED,408830439906,1.250372263,90213197,0.0,BACK,1.02,2.0,0.0,0.04,0.0,0.04,,2025-11-12 11:05:26+00:00,2025-11-12 11:12:44+00:00,bcd7950339dcf-139822383267885841,risk_backfave
