status,bet_id,market_id,selection_id,handicap,side,avg_price_matched,size_matched,size_remaining,gross_profit,commission,net_pnl,mtm_green_pnl,placed_date,settled_date,customer_order_ref,customer_strategy_ref
OPEN,412591755074,1.251438796,16606,0.0,BACK,1.19,2.0,0.0,,,,0.06956521739130439,2025-12-18 01:14:54+00:00,,bcd7950339dcf-139853132944552349,risk_backfave
OPEN,412594307855,1.251438796,16606,0.0,BACK,1.19,2.0,0.0,,,,0.06956521739130439,2025-12-18 02:22:54+00:00,,bcd7950339dcf-139853173741985723,risk_backfave
OPEN,412594434187,1.251438796,16606,0.0,BACK,1.16,2.0,0.0,,,,0.017391304347825987,2025-12-18 02:26:00+00:00,,bcd7950339dcf-139853175601678373,risk_backfave
OPEN,412594438226,1.251438796,16606,0.0,BACK,1.17,2.0,0.0,,,,0.03478260869565242,2025-12-18 02:26:05+00:00,,bcd7950339dcf-139853175652733734,risk_backfave
OPEN,412594571317,1.251438796,16606,0.0,BACK,1.17,2.0,0.0,,,,0.03478260869565242,2025-12-18 02:29:05+00:00,,bcd7950339dcf-139853177458591740,risk_backfave
OPEN,412594631734,1.251438796,16606,0.0,BACK,1.18,2.0,0.0,,,,0.052173913043478404,2025-12-18 02:30:22+00:00,,bcd7950339dcf-139853178229191928,risk_backfave
OPEN,412594642477,1.251438796,16606,0.0,BACK,1.18,2.0,0.0,,,,0.052173913043478404,2025-12-18 02:30:39+00:00,,bcd7950339dcf-139853178395247833,risk_backfave
OPEN,412594661028,1.251438796,16606,0.0,BACK,1.19,2.0,0.0,,,,0.06956521739130439,2025-12-18 02:31:07+00:00,,bcd7950339dcf-139853178672306083,risk_backfave
OPEN,412594793162,1.251438796,16606,0.0,BACK,1.2,2.0,0.0,,,,0.08695652173913038,2025-12-18 02:34:18+00:00,,bcd7950339dcf-139853180583982159,risk_backfave
OPEN,412599866771,1.251438796,16606,0.0,BACK,1.19,2.0,0.0,,,,0.06956521739130439,2025-12-18 05:25:30+00:00,,bcd7950339dcf-139853283303272753,risk_backfave
OPEN,412671180367,1.251650642,448,0.0,BACK,1.16,2.0,0.0,,,,-0.7322404371584701,2025-12-18 23:23:10+00:00,,bcd7950339dcf-139853929907052170,risk_backfave
OPEN,412671398151,1.251438796,16606,0.0,BACK,1.16,2.0,0.0,,,,0.017391304347825987,2025-12-18 23:30:46+00:00,,bcd7950339dcf-139853934463707346,risk_backfave
OPEN,412671436294,1.251438796,16606,0.0,BACK,1.17,2.0,0.0,,,,0.03478260869565242,2025-12-18 23:32:25+00:00,,bcd7950339dcf-139853935449584465,risk_backfave
OPEN,412671448689,1.251438796,16606,0.0,BACK,1.17,2.0,0.0,,,,0.03478260869565242,2025-12-18 23:32:57+00:00,,bcd7950339dcf-139853935771618987,risk_backfave
OPEN,412671540125,1.251438796,16606,0.0,BACK,1.15,2.0,0.0,,,,0.0,2025-12-18 23:36:41+00:00,,bcd7950339dcf-139853938014581479,risk_backfave
OPEN,412671550943,1.251438796,16606,0.0,BACK,1.15,2.0,0.0,,,,0.0,2025-12-18 23:37:09+00:00,,bcd7950339dcf-139853938291921779,risk_backfave
OPEN,412671554914,1.251438796,16606,0.0,BACK,1.15,2.0,0.0,,,,0.0,2025-12-18 23:37:23+00:00,,bcd7950339dcf-139853938431080775,risk_backfave
OPEN,412671572258,1.251438796,16606,0.0,BACK,1.15,2.0,0.0,,,,0.0,2025-12-18 23:38:08+00:00,,bcd7950339dcf-139853938883328210,risk_backfave
OPEN,412671631928,1.251438796,16606,0.0,BACK,1.16,2.0,0.0,,,,0.017391304347825987,2025-12-18 23:40:30+00:00,,bcd7950339dcf-139853940300412208,risk_backfave
OPEN,412671706685,1.251438796,16606,0.0,BACK,1.17,2.0,0.0,,,,0.03478260869565242,2025-12-18 23:42:57+00:00,,bcd7950339dcf-139853941771454050,risk_backfave
OPEN,412671710906,1.251438796,16606,0.0,BACK,1.18,2.0,0.0,,,,0.052173913043478404,2025-12-18 23:43:08+00:00,,bcd7950339dcf-139853941888938833,risk_backfave
OPEN,412676442719,1.251650642,448,0.0,BACK,1.15,2.0,0.0,,,,-0.743169398907104,2025-12-19 01:48:27+00:00,,bcd7950339dcf-139854017071390390,risk_backfave
OPEN,412676789867,1.251650642,448,0.0,BACK,1.15,2.0,0.0,,,,-0.743169398907104,2025-12-19 01:55:14+00:00,,bcd7950339dcf-139854021139940104,risk_backfave
OPEN,412676825031,1.251650642,448,0.0,BACK,1.15,2.0,0.0,,,,-0.743169398907104,2025-12-19 01:55:59+00:00,,bcd7950339dcf-139854021590100560,risk_backfave
OPEN,412676968955,1.251650642,448,0.0,BACK,1.15,2.0,0.0,,,,-0.743169398907104,2025-12-19 01:58:52+00:00,,bcd7950339dcf-139854023327428767,risk_backfave
